sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes,promo_code,cost_price,sales_amount,cost_amount,profit,margin_pct
6006,9,51,1236,221,1,09/08/2025,91.66,10.2,Cash,Loyalty tier discount applied,,43.83,91.66,43.83,47.83,52.181976871045165
9368,11,12,4566,196,1,28/02/2025,143.37,24.4,Debit Card,Promo code WELCOME15 applied at checkout,CODE,57.11,143.37,57.11,86.26,60.16600404547674
7791,9,24,1816,270,2,08/12/2024,166.69,7.2,Debit Card,Promo code SAVE10 applied at checkout,CODE,112.46,333.38,224.92,108.46000000000001,32.53344531765553
5467,10,71,4991,139,5,07/11/2024,203.57,32.1,Debit Card,,,251.98,1017.8499999999999,1259.8999999999999,-242.04999999999995,-23.78051775801935
5038,9,111,3996,125,2,07/10/2025,90.06,9.6,Debit Card,Promo code WELCOME15 applied at checkout,CODE,58.18,180.12,116.36,63.760000000000005,35.398623140128805
7937,10,87,4504,372,3,16/04/2025,109.51,33.7,Cash,,,44.57,328.53000000000003,133.71,194.82000000000002,59.300520500410926
6711,11,63,2028,805,1,16/10/2025,51.18,26.7,Credit Card,Loyalty tier discount applied,,30.08,51.18,30.08,21.1,41.22704181320829
8450,9,27,26,288,1,10/04/2025,48.36,5.2,Credit Card,Loyalty tier discount applied,,32.44,48.36,32.44,15.920000000000002,32.919768403639374
637,10,39,2571,282,1,23/11/2025,115.75,28.0,Credit Card,Promo code WELCOME15 applied at checkout,CODE,79.35,115.75,79.35,36.400000000000006,31.447084233261346
332,11,81,3272,246,1,01/09/2025,96.34,31.5,Credit Card,,,120.35,96.34,120.35,-24.00999999999999,-24.9221507162134
9,5,20,4144,179,2,20/09/2025,82.38,9.7,Debit Card,,,54.2,164.76,108.4,56.359999999999985,34.20733187666909
10,6,72,1251,1153,1,12/08/2025,109.1,8.3,CREDIT CARD,,,48.31,109.1,48.31,60.78999999999999,55.71952337305224
11,6,49,1974,259,2,06/08/2025,207.46,5.2,cash,,,128.18,414.92,256.36,158.56,38.214595584691025
16,8,80,4422,1387,4,04/02/2025,156.66,9.1,Debit Card,,,57.32,626.64,229.28,397.36,63.4112089876165
19,7,84,2072,606,1,14/06/2025,202.15,10.9,Credit Card,,,131.15,202.15,131.15,71.0,35.1224338362602
20,5,47,1872,543,2,18/11/2024,185.4,6.0,Online,,,123.18,370.8,246.36,124.44,33.55987055016181
21,8,94,1097,211,3,25/11/2025,232.12,9.0,CREDIT CARD,,,125.85,696.36,377.54999999999995,318.81000000000006,45.78235395485095
31,5,22,4098,365,5,03/02/2025,155.98,10.2,credit card,,,191.25,779.9,956.25,-176.35000000000002,-22.611873317091938
33,6,107,1233,899,1,27/11/2025,49.76,3.2,debit card,,,23.26,49.76,23.26,26.499999999999996,53.255627009646304
35,7,62,11,1117,1,20/02/2025,158.76,9.2,ONLINE,,,56.27,158.76,56.27,102.48999999999998,64.55656336608718
38,8,85,969,1413,2,03/12/2024,295.64,5.6,Online,,,164.85,591.28,329.7,261.58,44.23961574888378
43,7,62,3158,1096,1,24/02/2025,83.07,4.6,debit card,,,49.37,83.07,49.37,33.699999999999996,40.56819549777296
55,6,99,1824,1056,2,13/02/2025,280.03,9.0,ONLINE,,,301.46,560.06,602.92,-42.860000000000014,-7.652751490911691
58,7,84,4325,1185,2,23/03/2025,112.02,4.0,CASH,,,40.76,224.04,81.52,142.51999999999998,63.613640421353324
60,8,109,1582,858,2,08/12/2024,128.4,6.5,DEBIT CARD,,,80.99,256.8,161.98,94.82000000000002,36.923676012461065
64,5,20,3121,20,1,28/10/2024,126.17,9.9,online,,,56.45,126.17,56.45,69.72,55.258777839423004
65,5,47,1533,155,1,08/07/2025,153.89,4.7,cash,,,88.75,153.89,88.75,65.13999999999999,42.32893625316784
73,7,5,4788,595,3,19/08/2025,287.26,3.3,Cash,,,120.65,861.78,361.95000000000005,499.8299999999999,57.999721506649024
74,8,109,4921,197,1,01/09/2025,17.24,12.0,Debit Card,,,11.94,17.24,11.94,5.299999999999999,30.742459396751737
79,7,95,949,1103,1,07/11/2024,251.93,3.9,credit card,,,157.54,251.93,157.54,94.39000000000001,37.46675663874887
80,6,96,4412,132,1,06/11/2025,283.73,8.1,credit card,,,118.54,283.73,118.54,165.19,58.22084375991259
85,5,47,955,33,4,30/10/2024,126.3,8.1,Credit Card,,,48.53,505.2,194.12,311.08,61.57561361836896
87,7,84,902,228,2,31/01/2025,47.39,6.2,online,,,27.46,94.78,54.92,39.86,42.055285925300694
92,7,7,380,1197,3,09/12/2024,248.95,11.0,debit card,,,130.47,746.8499999999999,391.40999999999997,355.43999999999994,47.59188592086765
96,7,95,4143,563,1,29/03/2025,176.87,4.0,Credit Card,,,116.91,176.87,116.91,59.96000000000001,33.90060496409793
99,8,80,4797,808,1,27/10/2024,159.32,4.0,CREDIT CARD,,,95.6,159.32,95.6,63.72,39.994978659302035
107,5,92,4115,161,2,05/09/2025,127.6,11.0,DEBIT CARD,,,54.87,255.2,109.74,145.45999999999998,56.99843260188088
108,6,49,807,97,5,15/12/2024,37.9,4.5,Online,,,22.61,189.5,113.05,76.45,40.343007915567284
109,6,74,1013,107,4,20/09/2025,286.25,10.0,Credit Card,,,189.41,1145.0,757.64,387.36,33.83056768558952
111,5,47,3875,1425,2,14/10/2024,131.19,4.8,cash,,,47.79,262.38,95.58,166.8,63.57191859135606
113,7,5,3253,590,2,22/10/2024,57.77,9.0,Debit Card,,,34.86,115.54,69.72,45.82000000000001,39.657261554440026
115,7,95,1110,415,4,06/05/2025,231.31,11.8,credit card,,,136.27,925.24,545.08,380.15999999999997,41.08771778133241
116,7,62,4215,1068,4,11/10/2024,237.07,3.5,Credit Card,,,143.34,948.28,573.36,374.91999999999996,39.53684565740077
118,6,99,3899,215,5,17/11/2025,260.24,5.6,Cash,,,110.16,1301.2,550.8,750.4000000000001,57.66984322164157
120,8,109,3471,1271,2,07/11/2024,27.97,9.7,cash,,,15.79,55.94,31.58,24.36,43.54665713264212
125,6,99,4649,6,1,28/12/2024,32.45,8.9,Debit Card,,,23.2,32.45,23.2,9.250000000000004,28.505392912172585
126,7,41,1108,479,3,05/02/2025,263.23,5.8,Cash,,,185.29,789.69,555.87,233.82000000000005,29.609087110131828
128,6,78,4084,316,2,25/10/2025,71.25,11.2,DEBIT CARD,,,43.44,142.5,86.88,55.620000000000005,39.03157894736842
129,8,85,2555,286,1,21/10/2024,237.81,8.3,debit card,,,162.48,237.81,162.48,75.33000000000001,31.676548505109125
130,5,20,2423,1372,3,29/11/2024,54.43,11.6,Credit Card,,,26.46,163.29,79.38,83.91,51.38710270071651
131,8,112,603,96,5,11/08/2025,127.57,8.1,Online,,,63.4,637.8499999999999,317.0,320.8499999999999,50.30179509289017
132,6,78,958,26,2,09/11/2025,76.1,10.7,CASH,,,37.6,152.2,75.2,76.99999999999999,50.59132720105124
133,7,84,4814,334,3,27/05/2025,62.81,11.6,CREDIT CARD,,,33.25,188.43,99.75,88.68,47.06256965451362
135,7,7,970,751,1,30/12/2024,233.78,11.7,Credit Card,,,107.79,233.78,107.79,125.99,53.89254854991873
137,8,112,2195,201,3,25/02/2025,242.86,6.6,debit card,,,165.33,728.58,495.99,232.59000000000003,31.92374207362267
141,6,66,795,885,1,10/04/2025,69.15,10.2,Cash,,,31.9,69.15,31.9,37.25000000000001,53.86840202458424
142,8,57,2696,268,5,07/08/2025,129.76,8.2,CREDIT CARD,,,74.7,648.8,373.5,275.29999999999995,42.432182490752155
147,5,47,475,1209,1,06/08/2025,83.7,5.9,cash,,,54.52,83.7,54.52,29.18,34.862604540023895
154,8,30,1149,171,2,04/01/2025,95.09,4.8,debit card,,,65.02,190.18,130.04,60.140000000000015,31.622673256914506
155,6,74,3261,689,1,12/10/2025,241.27,4.9,Online,,,121.81,241.27,121.81,119.46000000000001,49.51299374145149
157,7,7,4815,116,2,04/05/2025,232.98,5.1,credit card,,,158.31,465.96,316.62,149.33999999999997,32.04996137007468
159,6,72,1402,229,5,09/11/2024,106.26,11.8,cash,,,40.65,531.3000000000001,203.25,328.05000000000007,61.74477696216827
161,8,116,1388,1160,4,28/10/2024,113.81,9.6,Credit Card,,,80.7,455.24,322.8,132.44,29.092346893946047
163,5,119,2779,257,1,23/07/2025,261.33,7.5,Debit Card,,,107.17,261.33,107.17,154.15999999999997,58.99054834883097
166,7,104,1631,50,1,11/08/2025,46.21,6.2,debit card,,,31.33,46.21,31.33,14.880000000000003,32.2008223328284
176,7,19,2152,25,1,20/09/2025,204.48,5.8,Debit Card,,,117.87,204.48,117.87,86.60999999999999,42.356220657276985
178,5,76,172,643,5,28/11/2024,158.28,4.3,credit card,,,74.9,791.4,374.5,416.9,52.678797068486226
179,5,105,2684,5,2,20/11/2024,248.46,5.2,debit card,,,99.81,496.92,199.62,297.3,59.82854382999275
184,5,119,2208,239,1,03/12/2024,60.6,11.6,Cash,,,25.0,60.6,25.0,35.6,58.745874587458744
190,5,105,1462,137,3,23/11/2025,270.38,4.1,credit card,,,116.94,811.14,350.82,460.32,56.74975959760338
196,7,104,3817,132,2,17/03/2025,44.85,9.5,credit card,,,15.82,89.7,31.64,58.06,64.72686733556299
198,5,119,2569,1099,2,18/04/2025,180.38,4.4,credit card,,,88.58,360.76,177.16,183.6,50.892560150792775
202,6,99,3672,52,3,15/04/2025,154.99,6.6,DEBIT CARD,,,70.59,464.97,211.77,253.20000000000002,54.45512613717014
204,8,9,2381,1454,4,29/01/2025,217.81,10.9,Credit Card,,,86.58,871.24,346.32,524.9200000000001,60.24975896423489
205,6,77,1683,934,4,29/01/2025,117.27,11.7,Debit Card,,,48.34,469.08,193.36,275.71999999999997,58.77888633068986
207,7,19,81,4,5,19/07/2025,68.7,3.7,credit card,,,48.92,343.5,244.60000000000002,98.89999999999998,28.791848617176118
211,5,22,1272,233,2,09/04/2025,246.0,8.9,CREDIT CARD,,,106.33,492.0,212.66,279.34000000000003,56.776422764227654
215,6,74,1662,133,4,09/03/2025,80.07,7.9,CREDIT CARD,,,40.35,320.28,161.4,158.87999999999997,49.6065942300487
219,7,62,2008,286,1,14/09/2025,212.69,6.2,CREDIT CARD,,,129.96,212.69,129.96,82.72999999999999,38.89698622408199
220,8,109,1308,274,2,17/10/2025,256.12,3.4,Cash,,,171.2,512.24,342.4,169.84000000000003,33.15633296892083
221,6,99,1448,453,3,06/10/2025,125.82,10.0,Cash,,,69.95,377.46,209.85000000000002,167.60999999999996,44.40470513431886
223,8,112,1295,1485,2,04/12/2024,230.7,6.8,DEBIT CARD,,,165.05,461.4,330.1,131.29999999999995,28.456870394451663
227,7,95,3698,220,2,02/01/2025,246.22,8.1,Cash,,,86.28,492.44,172.56,319.88,64.9581674924864
233,5,113,4010,126,1,14/01/2025,286.68,7.2,Credit Card,,,163.14,286.68,163.14,123.54000000000002,43.09334449560486
234,6,66,2751,1419,2,08/12/2025,66.23,4.4,Online,,,33.8,132.46,67.6,64.86000000000001,48.96572550203836
236,5,113,1383,794,1,13/07/2025,245.92,6.7,DEBIT CARD,,,97.6,245.92,97.6,148.32,60.312296681847755
239,8,94,4411,77,1,19/02/2025,42.59,4.5,Debit Card,,,24.89,42.59,24.89,17.700000000000003,41.55905142052126
241,6,107,1480,961,2,02/03/2025,202.12,10.6,debit card,,,224.26,404.24,448.52,-44.27999999999997,-10.953888778943195
248,8,80,3258,141,1,08/10/2025,40.66,4.6,credit card,,,23.89,40.66,23.89,16.769999999999996,41.24446630595179
254,5,76,2246,266,5,10/10/2024,204.23,3.9,Debit Card,,,94.11,1021.15,470.55,550.5999999999999,53.919600450472494
256,6,78,519,57,5,14/06/2025,197.12,4.0,Credit Card,,,131.24,985.6,656.2,329.4,33.421266233766225
260,7,19,2945,53,1,18/09/2025,281.88,11.6,Credit Card,,,158.08,281.88,158.08,123.79999999999998,43.91939832552858
269,5,105,2395,178,2,13/05/2025,244.74,8.9,Online,,,147.73,489.48,295.46,194.02000000000004,39.63798316580862
270,7,95,3237,15,4,02/08/2025,165.8,10.5,Online,,,206.87,663.2,827.48,-164.27999999999997,-24.770808202653793
272,8,85,746,163,2,26/12/2024,152.85,6.3,ONLINE,,,56.05,305.7,112.1,193.6,63.33006215243703
274,7,84,2473,61,4,07/12/2025,269.16,3.0,cash,,,151.01,1076.64,604.04,472.60000000000014,43.8958240451776
275,8,112,1882,128,1,13/09/2025,78.84,4.5,credit card,,,34.62,78.84,34.62,44.220000000000006,56.0882800608828
277,8,116,170,73,2,27/04/2025,123.12,10.9,Online,,,54.5,246.24,109.0,137.24,55.734243014944774
280,6,107,13,223,1,28/12/2024,71.73,4.9,Debit Card,,,43.75,71.73,43.75,27.980000000000004,39.007388819183056
281,6,96,4409,490,5,16/06/2025,124.27,4.9,Online,,,56.71,621.35,283.55,337.8,54.36549448780881
284,7,104,2028,1354,3,16/09/2025,51.18,3.6,Cash,,,30.08,153.54,90.24,63.3,41.22704181320829
286,8,80,3650,144,5,27/01/2025,58.65,6.2,online,,,20.87,293.25,104.35000000000001,188.89999999999998,64.41602728047741
288,8,57,3934,181,3,20/08/2025,229.61,3.1,cash,,,161.83,688.83,485.49,203.34000000000003,29.519620225599937
289,7,104,3835,41,3,19/05/2025,132.49,11.9,cash,,,53.01,397.47,159.03,238.44000000000003,59.989433164767156
291,6,78,3437,92,5,05/06/2025,204.83,7.2,DEBIT CARD,,,120.77,1024.15,603.85,420.30000000000007,41.0389103158717
292,8,80,3337,1289,1,31/01/2025,69.86,4.3,Credit Card,,,41.69,69.86,41.69,28.17,40.32350415115947
294,8,91,583,91,3,13/12/2024,178.69,6.5,cash,,,84.67,536.0699999999999,254.01,282.05999999999995,52.6162628014998
298,7,19,1336,283,4,27/01/2025,80.03,11.3,credit card,,,45.68,320.12,182.72,137.4,42.921404473322504
301,8,9,2739,1195,5,17/07/2025,150.5,11.7,CREDIT CARD,,,98.86,752.5,494.3,258.2,34.31229235880399
304,8,116,3831,94,1,31/10/2025,38.97,6.9,Cash,,,14.01,38.97,14.01,24.96,64.04926866820631
309,5,105,647,1133,3,02/12/2025,273.74,4.4,cash,,,180.13,821.22,540.39,280.83000000000004,34.19668298385329
310,8,80,1419,283,2,08/08/2025,72.14,6.3,online,,,46.82,144.28,93.64,50.64,35.09841973939562
313,8,109,2744,268,5,28/04/2025,276.45,9.8,debit card,,,165.27,1382.25,826.35,555.9,40.21703743895822
314,7,95,615,153,1,30/05/2025,26.24,5.9,DEBIT CARD,,,9.72,26.24,9.72,16.519999999999996,62.957317073170714
316,6,72,896,238,1,31/05/2025,112.55,7.8,DEBIT CARD,,,45.79,112.55,45.79,66.75999999999999,59.315859617947574
324,7,62,4323,1321,1,13/11/2025,133.58,8.3,CREDIT CARD,,,85.57,133.58,85.57,48.01000000000002,35.94100913310377
325,8,112,42,68,1,31/01/2025,223.45,8.4,online,,,89.53,223.45,89.53,133.92,59.9328708883419
327,7,95,1724,132,1,11/06/2025,193.25,11.6,Online,,,130.48,193.25,130.48,62.77000000000001,32.48124191461837
328,5,119,1946,249,1,03/02/2025,288.44,6.4,Debit Card,,,139.39,288.44,139.39,149.05,51.674525031202336
333,8,116,4328,233,1,20/12/2024,81.0,4.7,ONLINE,,,34.06,81.0,34.06,46.94,57.95061728395061
339,5,20,3256,131,1,28/05/2025,76.64,5.6,credit card,,,54.8,76.64,54.8,21.840000000000003,28.496868475991654
341,6,49,1042,895,2,19/06/2025,289.97,6.5,Online,,,362.23,579.94,724.46,-144.51999999999998,-24.919819291650853
342,7,104,80,812,1,21/11/2024,258.48,8.2,CREDIT CARD,,,137.03,258.48,137.03,121.45000000000002,46.986227174249464
345,5,105,539,158,3,18/04/2025,264.03,5.9,cash,,,138.13,792.0899999999999,414.39,377.69999999999993,47.683975305836455
348,5,92,4179,175,4,15/06/2025,95.95,5.1,ONLINE,,,51.19,383.8,204.76,179.04000000000002,46.64929650859823
351,6,96,2815,174,1,22/07/2025,46.14,7.6,Online,,,29.69,46.14,29.69,16.45,35.652362375379276
353,6,99,3518,34,2,19/08/2025,37.42,7.6,Credit Card,,,18.94,74.84,37.88,36.96,49.38535542490647
355,8,94,3003,112,1,24/09/2025,212.08,4.9,Debit Card,,,134.14,212.08,134.14,77.94000000000003,36.75028291210865
357,6,66,1183,91,2,15/12/2024,209.91,5.7,Credit Card,,,117.66,419.82,235.32,184.5,43.94740603115621
358,7,104,1437,887,2,25/06/2025,268.15,6.6,credit card,,,322.04,536.3,644.08,-107.78000000000009,-20.096960656349076
365,6,78,4658,27,1,05/07/2025,79.3,5.1,online,,,53.45,79.3,53.45,25.849999999999994,32.597730138713736
366,8,112,3441,33,1,28/03/2025,123.14,5.7,Credit Card,,,71.29,123.14,71.29,51.849999999999994,42.10654539548481
368,7,7,633,225,4,24/07/2025,67.32,4.4,Cash,,,40.69,269.28,162.76,106.51999999999998,39.55733808674985
370,5,20,4183,12,4,05/11/2025,13.52,8.0,Cash,,,7.96,54.08,31.84,22.24,41.124260355029584
375,6,78,4376,26,1,14/01/2025,211.53,7.4,Online,,,131.61,211.53,131.61,79.91999999999999,37.781874911360084
384,5,119,2148,250,5,29/09/2025,247.8,8.7,online,,,123.68,1239.0,618.4000000000001,620.5999999999999,50.08878127522195
386,8,116,3667,138,2,13/12/2024,286.76,6.8,Credit Card,,,151.49,573.52,302.98,270.53999999999996,47.17185102524759
387,6,74,2451,783,1,30/10/2025,181.44,11.2,Online,,,115.97,181.44,115.97,65.47,36.08355379188713
388,8,30,1381,1137,1,20/05/2025,230.22,8.1,DEBIT CARD,,,118.49,230.22,118.49,111.73,48.53183911041612
392,7,5,2910,221,4,15/03/2025,293.09,10.2,CREDIT CARD,,,202.14,1172.36,808.56,363.79999999999995,31.031423794738817
394,8,30,2462,236,1,18/11/2024,15.65,3.3,Debit Card,,,8.64,15.65,8.64,7.01,44.79233226837061
395,7,5,3342,1354,4,26/12/2024,147.68,5.7,Credit Card,,,58.87,590.72,235.48,355.24,60.13678223185265
397,5,119,1828,1201,1,23/01/2025,135.69,7.0,credit card,,,78.41,135.69,78.41,57.28,42.21386985039428
398,5,20,314,1046,5,19/06/2025,57.74,9.7,ONLINE,,,37.57,288.7,187.85,100.85,34.93245583650849
402,6,96,1880,68,1,24/08/2025,14.55,7.7,Online,,,5.44,14.55,5.44,9.11,62.61168384879724
404,8,109,2952,37,5,23/10/2025,131.95,8.8,cash,,,52.84,659.75,264.20000000000005,395.54999999999995,59.954528230390295
407,7,5,4099,1434,1,10/11/2025,51.29,5.9,CREDIT CARD,,,25.96,51.29,25.96,25.33,49.385845193994925
410,7,104,3857,1,5,21/09/2025,150.71,4.6,Debit Card,,,70.73,753.5500000000001,353.65000000000003,399.90000000000003,53.06880764381926
411,7,7,3123,1455,2,04/11/2025,126.19,6.2,Cash,,,75.82,252.38,151.64,100.74000000000001,39.91599968301768
413,7,7,3114,262,3,23/07/2025,155.46,8.2,credit card,,,104.27,466.38,312.81,153.57,32.9280843946996
414,5,47,4125,123,4,27/10/2025,288.83,6.6,Credit Card,,,128.66,1155.32,514.64,640.68,55.45476577917806
417,7,62,3051,278,1,04/10/2024,270.47,6.0,debit card,,,192.2,270.47,192.2,78.27000000000004,28.938514437830452
420,8,30,1705,1448,3,09/12/2024,267.25,4.3,DEBIT CARD,,,144.82,801.75,434.46,367.29,45.811038353601504
423,5,113,4180,180,2,23/05/2025,198.19,11.5,CREDIT CARD,,,103.17,396.38,206.34,190.04,47.943892224632926
426,7,84,2244,138,5,21/02/2025,100.79,9.3,Debit Card,,,56.59,503.95000000000005,282.95000000000005,221.0,43.853556900486154
428,7,95,1485,267,3,24/11/2024,66.76,6.3,Credit Card,,,26.12,200.28000000000003,78.36,121.92000000000003,60.87477531455963
429,7,5,4736,29,2,24/05/2025,142.61,7.4,Credit Card,,,94.35,285.22,188.7,96.52000000000004,33.84054414136457
430,6,99,233,6,2,24/10/2024,160.88,10.0,ONLINE,,,64.03,321.76,128.06,193.7,60.20014917951267
432,8,112,3887,707,4,24/06/2025,153.72,5.6,Cash,,,62.91,614.88,251.64,363.24,59.07494145199064
433,6,72,345,96,2,23/08/2025,165.25,5.2,ONLINE,,,104.88,330.5,209.76,120.74000000000001,36.53252647503783
440,8,94,409,280,5,26/10/2024,271.38,8.0,Online,,,143.16,1356.9,715.8,641.1000000000001,47.24740216670352
441,7,84,2752,1009,2,17/06/2025,211.31,9.9,cash,,,95.59,422.62,191.18,231.44,54.763144195731385
442,6,96,316,1136,1,09/10/2025,192.15,7.5,Credit Card,,,106.41,192.15,106.41,85.74000000000001,44.62138953942233
444,6,74,4357,62,4,09/04/2025,68.1,4.8,debit card,,,47.8,272.4,191.2,81.19999999999999,29.809104258443465
450,5,22,4328,1296,3,18/12/2024,81.0,10.3,Cash,,,34.06,243.0,102.18,140.82,57.95061728395061
455,7,95,1419,103,1,11/06/2025,72.14,8.2,cash,,,46.82,72.14,46.82,25.32,35.09841973939562
462,8,9,2509,365,1,17/10/2024,23.74,5.6,online,,,12.39,23.74,12.39,11.349999999999998,47.809604043807916
465,8,80,1720,159,3,26/11/2024,132.04,9.1,CREDIT CARD,,,80.36,396.12,241.07999999999998,155.04000000000002,39.13965465010603
474,5,20,1377,27,1,24/11/2025,77.62,5.9,Cash,,,37.4,77.62,37.4,40.220000000000006,51.816542128317444
475,8,91,1813,1148,4,21/10/2024,81.22,11.9,CREDIT CARD,,,32.35,324.88,129.4,195.48,60.169908889436094
476,5,40,351,415,5,10/11/2024,262.17,6.7,Online,,,128.92,1310.8500000000001,644.5999999999999,666.2500000000002,50.825800053400485
478,7,5,1706,41,1,26/02/2025,65.11,8.0,Credit Card,,,41.29,65.11,41.29,23.82,36.58424205191215
480,6,107,3053,212,3,08/10/2024,128.99,5.1,Cash,,,82.05,386.97,246.14999999999998,140.82000000000005,36.39041786184977
484,7,41,2785,751,1,27/06/2025,255.81,8.2,DEBIT CARD,,,312.15,255.81,312.15,-56.339999999999975,-22.02415855517766
485,7,62,4046,99,4,24/12/2024,184.72,3.0,cash,,,74.68,738.88,298.72,440.15999999999997,59.57124296232135
488,5,22,1371,792,5,05/02/2025,281.52,4.8,cash,,,174.02,1407.6,870.1,537.4999999999999,38.185564080704744
490,6,49,3318,222,2,18/11/2025,295.68,5.5,CREDIT CARD,,,177.83,591.36,355.66,235.7,39.85727813852814
491,6,74,3653,424,2,23/08/2025,185.64,4.9,CASH,,,101.96,371.28,203.92,167.35999999999999,45.07649213531567
492,8,116,3823,134,1,10/07/2025,93.96,9.2,CREDIT CARD,,,36.91,93.96,36.91,57.05,60.71732652192422
495,5,22,2042,249,1,30/11/2024,143.84,3.7,debit card,,,77.47,143.84,77.47,66.37,46.14154616240267
499,8,116,2548,238,2,11/06/2025,78.47,8.2,online,,,38.57,156.94,77.14,79.8,50.847457627118644
501,8,57,1775,194,3,18/11/2025,37.24,11.9,debit card,,,22.12,111.72,66.36,45.36,40.6015037593985
512,7,7,2913,153,4,06/09/2025,33.45,8.9,CASH,,,16.66,133.8,66.64,67.16000000000001,50.19431988041853
513,6,99,1045,173,5,24/11/2024,170.99,5.4,CASH,,,75.83,854.95,379.15,475.80000000000007,55.65237733200773
515,5,47,1964,807,1,31/10/2024,225.99,10.8,Debit Card,,,81.46,225.99,81.46,144.53000000000003,63.95415726359575
521,7,95,1220,255,2,29/11/2024,287.22,4.1,credit card,,,189.23,574.44,378.46,195.98000000000008,34.11670496483533
522,7,5,4198,160,3,05/08/2025,113.2,7.8,debit card,,,79.71,339.6,239.13,100.47000000000003,29.584805653710255
525,8,9,4730,63,2,19/07/2025,19.17,7.4,CREDIT CARD,,,13.27,38.34,26.54,11.800000000000004,30.777256129368812
530,8,57,2750,179,4,21/01/2025,192.73,4.6,CREDIT CARD,,,106.17,770.92,424.68,346.23999999999995,44.91257199190577
533,7,5,1795,177,3,27/11/2024,97.51,11.3,CASH,,,59.94,292.53000000000003,179.82,112.71000000000004,38.529381601886996
535,6,66,1009,1179,1,09/04/2025,54.58,11.9,debit card,,,32.55,54.58,32.55,22.03,40.36277024551118
539,7,84,4423,1435,2,28/04/2025,244.39,9.0,CASH,,,100.99,488.78,201.98,286.79999999999995,58.67670526617291
542,8,116,1428,213,1,13/12/2024,52.49,8.3,cash,,,20.65,52.49,20.65,31.840000000000003,60.659173175843016
544,8,57,4270,1164,1,08/11/2024,198.43,3.2,DEBIT CARD,,,79.69,198.43,79.69,118.74000000000001,59.83974197449983
546,7,5,3801,280,4,24/10/2024,220.65,11.5,DEBIT CARD,,,146.6,882.6,586.4,296.20000000000005,33.55993655109903
549,5,105,156,205,3,09/12/2025,69.44,6.7,credit card,,,46.75,208.32,140.25,68.07,32.67569124423963
550,8,112,293,153,2,05/09/2025,244.23,10.6,credit card,,,85.8,488.46,171.6,316.86,64.86918069033288
554,8,112,1441,241,5,01/12/2024,50.53,4.8,Cash,,,25.74,252.65,128.7,123.95000000000002,49.05996437759747
556,8,109,357,233,1,03/09/2025,24.08,11.7,Credit Card,,,9.54,24.08,9.54,14.54,60.38205980066446
558,5,92,2444,724,2,06/04/2025,278.75,5.7,Debit Card,,,106.42,557.5,212.84,344.65999999999997,61.822421524663675
559,7,95,2533,1085,1,21/04/2025,30.95,6.4,Online,,,19.99,30.95,19.99,10.96,35.41195476575121
563,6,72,2112,299,5,11/10/2025,194.57,3.6,CASH,,,105.39,972.8499999999999,526.95,445.89999999999986,45.83440407051446
564,5,76,485,219,2,03/12/2024,258.24,8.5,DEBIT CARD,,,134.58,516.48,269.16,247.32,47.885687732342
567,7,41,4099,620,3,20/08/2025,51.29,8.8,CREDIT CARD,,,25.96,153.87,77.88,75.99000000000001,49.38584519399494
568,7,104,4073,302,1,25/04/2025,130.54,4.1,Credit Card,,,80.67,130.54,80.67,49.86999999999999,38.20284970124099
569,5,105,966,281,3,07/12/2025,91.88,8.2,cash,,,56.1,275.64,168.3,107.33999999999997,38.9420983892033
574,8,30,2533,192,1,12/06/2025,30.95,4.8,Online,,,19.99,30.95,19.99,10.96,35.41195476575121
575,6,99,2714,282,1,09/10/2024,173.9,7.7,credit card,,,68.64,173.9,68.64,105.26,60.529039677975845
579,7,19,874,930,1,08/03/2025,25.75,9.5,Credit Card,,,15.16,25.75,15.16,10.59,41.12621359223301
580,5,76,1144,150,1,27/06/2025,97.39,9.2,CREDIT CARD,,,61.36,97.39,61.36,36.03,36.99558476229593
581,8,85,274,400,4,08/07/2025,266.68,8.0,Credit Card,,,109.52,1066.72,438.08,628.6400000000001,58.932053397330144
582,6,49,3994,1176,3,21/01/2025,151.29,10.1,cash,,,106.22,453.87,318.65999999999997,135.21000000000004,29.79046863639369
585,8,94,3358,1244,2,20/01/2025,295.84,10.3,debit card,,,162.35,591.68,324.7,266.97999999999996,45.12236343969713
586,7,104,4260,515,1,29/08/2025,80.05,4.2,Debit Card,,,52.34,80.05,52.34,27.709999999999994,34.61586508432229
590,8,30,361,1238,3,31/07/2025,68.51,7.9,credit card,,,27.3,205.53000000000003,81.9,123.63000000000002,60.151802656546494
597,8,109,1006,1463,2,21/10/2025,184.44,10.4,credit card,,,66.67,368.88,133.34,235.54,63.85274343960096
598,5,22,2347,282,1,07/07/2025,65.21,11.3,Debit Card,,,41.72,65.21,41.72,23.489999999999995,36.02208250268363
602,7,19,806,1289,3,11/06/2025,60.32,10.6,Debit Card,,,37.23,180.96,111.69,69.27000000000001,38.2791777188329
608,6,74,1608,188,1,04/06/2025,71.69,7.9,credit card,,,46.82,71.69,46.82,24.869999999999997,34.69103082717255
611,5,47,3594,36,5,02/03/2025,45.15,5.7,credit card,,,25.48,225.75,127.4,98.35,43.56589147286821
616,8,94,752,157,5,17/12/2024,211.84,5.1,Credit Card,,,94.56,1059.2,472.8,586.4000000000001,55.36253776435046
