sale_id,store_id,employee_id,product_id,customer_id,qty,sale_date,amount,discount_pct,payment_method
2333,5,119,2991,581,1,2024-12-26,$213.49,6.3,CREDIT CARD
2334,5,20,781,158,5,2025-12-04,$160.86,5.0,Cash
2336,6,74,4379,114,1,2025-02-12,$203.29,4.7,CASH
2338,7,41,1866,274,2,2025-01-14,$142.91,10.5,Credit Card
2339,8,109,2284,80,3,2025-01-05,$292.26,11.4,debit card
2346,8,112,3429,84,2,2025-03-27,$85.57,5.7,Debit Card
2354,6,72,3811,236,1,2025-05-06,$281.85,9.0,CASH
2356,5,22,1282,61,1,2024-10-11,$125.8,6.3,Cash
2357,8,116,2956,1174,5,2025-04-17,$80.93,7.7,Online
2358,7,95,1973,55,5,2025-07-22,$140.72,6.7,DEBIT CARD
2359,8,85,1139,133,1,2025-11-14,$178.94,4.6,Cash
2363,6,78,2475,1409,1,2024-12-03,$211.91,11.6,CREDIT CARD
2367,8,80,294,112,1,2025-08-04,$30.32,8.6,debit card
2370,6,78,430,879,2,2025-04-22,$141.68,8.8,CREDIT CARD
2372,7,95,940,250,4,2025-07-23,$191.42,10.7,cash
2374,6,49,3758,7,3,2025-08-07,$7.33,4.6,CASH
2381,5,20,831,68,4,2025-02-24,$188.91,3.0,ONLINE
2382,5,40,2641,18,1,2025-08-21,$28.53,9.1,CREDIT CARD
2386,8,94,4498,1123,2,2025-02-10,$22.2,9.5,online
2387,8,85,2312,195,1,2025-03-12,$216.57,5.8,online
2395,7,7,692,705,2,2025-01-20,$105.5,9.3,online
2400,8,116,4719,29,1,2025-04-05,$197.14,10.3,Debit Card
2404,7,7,269,1072,3,2025-10-20,$174.14,5.6,DEBIT CARD
2405,5,47,917,161,2,2025-08-07,$153.98,11.4,ONLINE
2406,8,85,3432,1051,1,2025-07-14,$203.01,3.7,online
2409,7,62,4279,239,3,2025-01-07,$33.29,11.9,Debit Card
2415,6,72,4684,395,1,2025-02-13,$81.94,11.6,DEBIT CARD
2422,7,62,3112,202,1,2025-04-05,$101.23,10.8,online
2429,6,66,736,460,3,2025-07-30,$216.25,4.4,cash
2431,6,107,931,1486,1,2024-11-22,$129.82,5.7,Debit Card
2433,8,85,3214,1111,4,2025-07-02,$228.52,8.6,debit card
2434,6,107,3167,691,5,2025-10-24,$78.47,6.8,Credit Card
2435,8,109,2080,13,1,2024-11-09,$182.55,4.5,CREDIT CARD
2440,5,76,3760,563,3,2025-05-18,$99.57,10.3,CASH
2441,6,77,3215,295,1,2025-07-06,$231.0,11.6,Cash
2442,7,104,1758,710,2,2024-11-24,$34.47,6.1,ONLINE
2444,5,119,1336,1293,3,2025-05-13,$80.03,5.1,cash
2446,5,92,62,278,1,2025-04-23,$120.83,11.9,DEBIT CARD
2448,5,22,83,1109,3,2025-05-09,$282.84,3.6,debit card
2450,7,5,4589,372,5,2024-11-30,$160.8,3.3,DEBIT CARD
2455,8,9,1089,173,1,2025-02-09,$174.13,3.5,credit card
2459,6,107,937,96,1,2024-12-12,$52.67,5.4,credit card
2460,8,109,3705,296,5,2025-05-26,$292.19,10.5,Cash
2465,6,74,3620,390,2,2024-12-27,$161.01,9.4,Cash
2467,7,41,122,1085,5,2024-12-12,$86.98,7.3,Debit Card
2470,5,76,395,8,2,2025-12-06,$75.45,10.3,Debit Card
2472,5,40,506,515,4,2025-01-21,$257.92,6.4,Online
2473,6,72,3263,656,1,2024-11-26,$155.33,4.0,DEBIT CARD
2474,6,99,3773,75,2,2025-08-15,$217.48,11.0,Cash
2477,7,62,753,1312,4,2025-04-11,$299.86,10.9,Credit Card
2481,8,94,1109,231,5,2025-06-17,$180.4,3.6,DEBIT CARD
2484,6,78,3808,298,1,2025-12-09,$85.33,4.0,ONLINE
2489,6,77,553,274,4,2024-12-17,$147.48,7.9,Credit Card
2490,6,96,2985,1057,4,2024-10-02,$203.7,9.2,DEBIT CARD
2491,5,119,2716,364,3,2025-09-12,$97.71,5.6,online
2502,8,57,1801,214,3,2025-02-01,$59.05,6.6,credit card
2507,6,96,512,805,5,2025-06-22,$54.78,5.4,Cash
2511,5,119,2871,161,4,2025-08-24,$161.15,6.9,Online
2512,8,57,4860,775,5,2025-09-09,$152.96,5.4,Credit Card
2515,5,113,3282,120,3,2025-10-16,$101.03,7.6,online
2519,6,66,3299,367,3,2025-01-11,$101.13,3.0,ONLINE
2521,6,49,2113,228,1,2025-01-23,$240.65,8.7,Credit Card
2522,7,62,3060,83,4,2025-07-17,$134.02,9.7,Cash
2523,8,94,3722,1007,1,2025-06-02,$200.08,10.3,online
2525,7,41,3551,28,4,2025-10-01,$284.46,11.3,debit card
2526,8,112,1038,268,4,2024-10-02,$19.17,10.1,CREDIT CARD
2528,7,62,827,1255,3,2025-09-03,$251.94,3.2,Debit Card
2532,5,92,1400,726,1,2025-03-16,$234.46,5.5,online
2538,7,7,4861,1403,5,2025-05-28,$103.4,6.9,online
2540,8,85,181,237,2,2025-04-30,$253.74,11.5,online
2551,6,66,3325,132,1,2025-02-18,$134.9,6.5,debit card
2553,5,119,3595,6,5,2025-08-30,$194.44,9.1,DEBIT CARD
2555,6,107,3515,286,2,2025-04-13,$51.17,9.1,CASH
2559,7,62,3988,1468,1,2025-02-13,$41.25,4.4,cash
2560,8,94,2742,1160,1,2025-05-09,$182.3,6.5,online
2562,8,9,1019,8,2,2025-08-14,$40.16,4.5,cash
2566,8,94,3934,871,2,2024-11-01,$229.61,7.8,Debit Card
2569,8,57,3592,619,1,2025-10-10,$276.39,9.8,CREDIT CARD
2570,8,85,3835,1020,2,2025-11-13,$132.49,10.3,online
2576,6,74,802,170,2,2025-04-17,$106.33,10.2,Cash
2577,8,109,4867,99,1,2025-07-17,$35.87,3.9,online
2579,8,85,3330,40,5,2025-02-26,$5.38,7.0,cash
2580,7,84,3260,238,2,2025-09-04,$200.73,6.2,Cash
2581,8,85,2990,1011,3,2025-02-12,$169.15,4.5,debit card
2586,5,20,2432,30,4,2024-11-22,$9.54,11.7,CASH
2589,8,30,2339,1111,1,2025-04-01,$290.77,9.7,CREDIT CARD
2591,5,92,3249,945,2,2025-03-15,$171.19,3.4,Credit Card
2593,7,84,3074,1244,3,2025-07-29,$92.45,3.1,CREDIT CARD
2594,7,95,4258,1239,2,2024-12-20,$197.16,7.1,Cash
2596,5,92,1646,1276,4,2025-02-13,$164.12,9.8,debit card
2598,8,116,2595,78,2,2024-11-22,$259.72,5.9,cash
2604,8,112,1365,899,3,2025-09-18,$117.61,9.2,credit card
2608,6,72,3170,691,5,2025-01-05,$53.5,8.3,Credit Card
2615,7,104,4862,760,3,2025-03-02,$31.69,11.2,Online
2621,7,104,3816,106,1,2025-05-01,$202.57,3.5,CASH
2627,8,85,1098,298,5,2024-12-17,$229.95,10.9,credit card
2628,5,119,1598,1194,1,2024-11-24,$108.06,3.4,credit card
2633,5,22,4072,93,1,2025-07-15,$193.89,6.2,CREDIT CARD
2636,6,99,3708,694,1,2025-04-29,$184.74,3.6,ONLINE
2639,8,9,4624,231,2,2025-06-27,$94.8,6.1,Online
2640,5,119,2995,586,1,2025-03-13,$244.11,4.3,credit card
2642,7,7,2837,283,4,2025-05-22,$168.28,11.7,debit card
2646,8,85,850,172,4,2024-12-18,$123.8,9.0,cash
2648,5,92,2560,94,1,2025-06-06,$298.12,6.2,CASH
2649,5,47,3681,1476,4,2025-01-07,$210.73,3.3,credit card
2651,6,77,4370,98,5,2024-11-13,$241.1,10.7,online
2652,7,41,3286,83,5,2025-10-19,$280.37,11.1,debit card
2656,8,80,614,268,4,2025-11-03,$50.49,3.2,CASH
2657,6,78,350,589,1,2025-05-10,$207.33,4.5,credit card
2659,6,74,957,740,2,2025-04-01,$67.29,5.5,debit card
2661,5,40,3577,998,3,2025-10-12,$13.15,7.6,cash
2662,6,49,3358,88,1,2025-07-03,$295.84,4.7,CREDIT CARD
2666,7,104,1425,796,3,2025-10-14,$261.7,4.8,Credit Card
2667,5,47,221,88,2,2025-11-30,$229.43,4.9,credit card
2672,8,30,1288,188,2,2025-05-29,$202.49,4.1,credit card
2676,6,72,1125,920,2,2024-10-17,$264.72,8.0,CASH
2679,6,96,1081,398,5,2025-06-05,$240.18,9.6,CASH
2680,5,92,2394,1374,1,2025-08-13,$254.88,7.2,Online
2688,7,5,2298,111,2,2025-11-09,$199.16,3.3,online
2691,5,20,27,1207,2,2024-12-13,$33.51,7.4,Cash
2693,8,80,1456,1310,2,2024-11-01,$199.21,7.1,CREDIT CARD
2699,7,5,389,78,5,2025-07-09,$191.24,8.1,credit card
2702,5,105,2339,105,4,2025-08-11,$290.77,11.9,credit card
2706,5,20,4761,673,1,2025-03-16,$226.73,9.6,debit card
2709,5,22,2624,868,2,2025-08-26,$34.44,4.7,online
2715,7,84,3273,26,4,2025-08-15,$268.08,3.8,Debit Card
2719,6,99,3641,58,3,2025-05-05,$58.19,5.1,CREDIT CARD
2721,8,109,4029,198,2,2025-06-04,$143.7,9.6,debit card
2724,5,113,912,433,4,2025-05-27,$214.99,9.9,CASH
2725,8,85,3095,88,5,2025-01-03,$108.63,3.9,CREDIT CARD
2729,6,77,4890,196,3,2025-05-24,$196.33,7.8,credit card
2732,6,78,4811,1098,2,2025-06-05,$252.17,6.5,DEBIT CARD
2735,8,112,2419,1117,2,2025-08-08,$88.51,8.0,cash
2738,5,40,389,1219,3,2024-10-22,$191.24,8.9,Debit Card
2739,8,112,915,820,1,2025-04-03,$42.96,11.4,CASH
2743,7,104,3935,182,1,2024-10-05,$252.22,4.1,online
2744,5,20,4419,465,5,2025-06-26,$125.82,4.5,cash
2754,5,40,4421,604,5,2025-07-12,$256.84,11.7,DEBIT CARD
2756,5,76,4408,178,2,2025-06-24,$70.88,3.2,credit card
2757,7,41,3141,142,1,2025-03-18,$233.43,9.4,CREDIT CARD
2759,5,40,2558,143,1,2025-01-04,$192.19,11.1,ONLINE
2760,5,113,4166,88,2,2025-07-21,$39.59,3.2,Credit Card
2764,5,119,1340,1047,5,2025-01-29,$122.17,9.4,credit card
2766,6,78,4956,166,1,2025-11-12,$215.49,5.7,ONLINE
2771,6,78,2328,37,4,2025-05-19,$45.64,7.2,Cash
2772,5,119,3602,105,2,2024-10-04,$61.91,7.3,CASH
2777,8,80,4030,923,2,2025-01-08,$84.15,7.1,CREDIT CARD
2782,8,109,3236,276,2,2024-10-01,$173.53,8.0,Credit Card
2784,7,41,2845,909,2,2025-04-28,$63.57,9.4,Cash
2785,7,7,1433,460,2,2025-07-12,$101.94,9.2,Online
2787,6,66,4616,220,1,2025-08-18,$49.04,9.8,Cash
2789,5,76,3096,124,1,2024-12-01,$215.26,8.8,credit card
2790,5,40,932,182,4,2025-02-25,$21.25,10.7,DEBIT CARD
2791,6,72,1625,395,1,2024-12-22,$68.95,5.7,Debit Card
2792,8,112,2567,21,1,2025-08-06,$66.16,3.7,Cash
2794,5,47,1832,276,3,2025-09-28,$296.79,9.5,online
2796,7,62,3428,1301,4,2024-11-16,$103.76,8.6,Debit Card
2798,5,113,1949,26,5,2025-05-13,$220.41,9.6,Online
2814,5,119,4003,285,1,2025-03-18,$251.91,10.7,Debit Card
2818,5,40,2473,61,1,2025-06-14,$269.16,3.6,DEBIT CARD
2820,8,112,3439,1170,2,2024-11-25,$185.93,5.5,online
2822,8,116,2235,270,2,2024-12-26,$142.02,3.2,ONLINE
2823,6,78,87,246,3,2025-10-02,$18.48,7.7,cash
2827,6,49,833,232,2,2025-11-06,$235.35,6.9,Credit Card
2828,7,84,3034,114,1,2025-07-28,$286.79,8.8,CASH
2829,8,116,1847,90,1,2025-08-06,$257.45,7.2,DEBIT CARD
2833,7,62,3922,37,2,2025-03-31,$131.26,8.7,DEBIT CARD
2834,7,95,3047,276,5,2025-02-21,$71.68,10.4,cash
2836,7,5,151,1415,3,2025-05-28,$289.85,6.7,Credit Card
2839,6,78,3716,415,2,2025-03-12,$105.11,8.7,credit card
2845,5,113,1427,982,5,2024-11-13,$246.79,11.0,Debit Card
2846,6,78,605,38,1,2025-04-25,$126.16,10.5,Debit Card
2849,6,77,3589,254,5,2024-12-14,$37.22,3.6,debit card
2854,7,95,866,102,4,2025-10-01,$10.61,4.8,Credit Card
2856,7,62,2502,1446,1,2025-01-23,$66.12,5.2,debit card
2857,8,57,1567,222,5,2025-05-28,$36.36,6.9,ONLINE
2868,5,47,1516,126,4,2025-01-14,$156.02,8.9,ONLINE
2869,5,47,83,64,1,2024-11-26,$282.84,6.9,ONLINE
2871,5,105,4326,1342,1,2025-08-13,$171.58,3.6,debit card
2873,6,78,4688,271,2,2025-05-13,$29.07,10.7,online
2874,8,116,3465,1081,2,2024-11-07,$42.05,3.6,debit card
2875,6,74,3031,296,2,2025-04-22,$40.39,7.9,credit card
2876,7,95,1098,289,1,2025-04-27,$229.95,9.9,online
2877,8,85,2778,101,2,2024-12-28,$252.18,11.8,DEBIT CARD
2878,7,84,621,362,5,2025-10-04,$258.74,5.9,Cash
2880,5,105,167,1145,4,2025-02-22,$53.52,10.9,Credit Card
2881,6,107,3924,213,5,2024-12-30,$79.29,9.3,ONLINE
2882,6,107,2129,102,5,2024-10-31,$88.15,11.6,Credit Card
2884,5,105,431,1418,1,2025-03-30,$214.07,8.6,online
2889,7,7,2610,1,2,2024-10-05,$54.29,8.2,ONLINE
2891,6,72,2381,1445,2,2025-04-16,$217.81,10.1,CASH
2892,6,72,4007,738,5,2024-12-27,$100.68,8.2,CASH
2900,8,94,1114,246,2,2025-03-29,$210.55,3.6,CASH
2903,7,104,4694,35,1,2025-04-04,$203.6,6.7,credit card
2910,8,109,3261,84,2,2024-10-09,$241.27,9.2,CREDIT CARD
2911,6,49,4155,1237,1,2025-07-13,$216.69,6.5,Credit Card
2913,5,113,1319,911,4,2024-10-18,$140.37,3.8,Credit Card
2917,8,80,2980,1470,4,2025-04-01,$164.82,7.1,DEBIT CARD
2924,8,94,4011,1141,3,2025-01-27,$282.24,11.4,Debit Card
2930,7,95,2827,1064,5,2025-08-10,$138.68,9.7,credit card
2932,6,77,947,119,3,2024-11-10,$188.59,3.9,credit card
2936,8,94,3714,254,5,2024-11-11,$123.41,9.0,CASH
2939,8,116,2125,733,3,2025-09-06,$227.4,7.5,credit card
2940,6,96,3526,47,1,2025-01-11,$237.39,8.7,credit card
2943,7,19,1100,103,1,2024-12-08,$111.58,5.3,ONLINE
2948,6,77,2809,141,1,2025-06-04,$250.05,7.2,Credit Card
2956,7,104,2697,1462,3,2025-08-29,$268.25,11.0,cash
2961,6,96,2150,297,1,2025-10-07,$144.49,10.5,Debit Card
2962,7,95,882,155,1,2024-10-09,$44.71,8.5,CASH
2965,6,72,1058,1138,2,2025-12-08,$57.62,5.0,Debit Card
2968,6,77,2465,219,2,2024-10-22,$111.69,10.6,DEBIT CARD
2971,7,7,2048,273,1,2025-09-28,$157.2,7.9,Credit Card
2974,8,85,2010,152,4,2024-12-16,$269.8,3.7,DEBIT CARD
2975,5,40,1785,180,5,2025-06-28,$182.24,6.2,CREDIT CARD
2977,6,99,785,456,1,2025-05-14,$199.49,7.7,online
2981,7,5,3096,593,1,2025-06-17,$215.26,3.8,ONLINE
2984,8,57,2513,1414,1,2025-10-20,$218.9,11.8,Cash
2985,6,78,942,167,2,2024-10-07,$90.64,4.6,CREDIT CARD
2990,5,119,1512,1075,3,2025-04-06,$119.69,6.3,Online
2992,7,62,1274,259,1,2025-06-18,$102.58,5.6,Credit Card
2999,6,107,2600,756,3,2025-03-27,$115.9,5.5,Debit Card
3000,7,62,3557,1296,1,2025-04-08,$48.26,3.8,credit card
3004,8,85,4478,1349,2,2024-11-13,$9.82,10.2,ONLINE
3006,8,80,2325,418,5,2025-02-24,$246.05,9.9,ONLINE
3010,8,9,524,1461,1,2024-10-28,$266.62,4.6,cash
3012,7,7,4945,783,3,2024-11-01,$216.55,9.0,Debit Card
3013,8,30,2059,660,3,2025-06-04,$226.67,4.4,DEBIT CARD
3020,7,104,2044,58,1,2024-12-15,$62.02,10.1,Credit Card
3025,8,112,2630,883,2,2025-02-19,$296.21,11.6,Online
3038,7,62,4888,313,1,2025-06-19,$279.41,9.6,Debit Card
3041,6,49,3817,51,4,2025-07-09,$44.85,8.0,ONLINE
3043,5,22,3376,158,2,2025-05-07,$32.03,7.7,Credit Card
3046,5,76,1195,96,3,2025-01-21,$237.71,3.5,debit card
3047,5,119,2609,20,1,2025-05-19,$150.79,8.3,Cash
3050,7,7,3888,57,5,2025-07-19,$81.36,10.1,debit card
3052,6,72,583,76,5,2025-05-03,$178.69,3.7,Debit Card
3055,7,5,342,105,2,2024-12-27,$180.06,7.5,DEBIT CARD
3056,6,72,2199,233,3,2025-07-17,$297.15,5.9,Cash
3059,7,41,1353,188,2,2025-04-21,$279.53,3.9,credit card
3061,7,95,3418,1154,2,2025-02-19,$205.41,9.0,Online
3064,6,78,3259,93,1,2025-03-29,$85.2,9.6,credit card
3066,7,5,1170,1490,1,2025-04-26,$43.69,10.1,debit card
3071,8,80,2268,202,4,2025-06-11,$32.55,9.3,CREDIT CARD
3080,5,22,3954,269,2,2025-02-10,$87.13,10.0,debit card
3086,6,107,3304,140,1,2025-03-03,$106.71,7.0,CASH
3089,6,99,2385,764,3,2025-08-26,$221.46,7.2,DEBIT CARD
3090,6,78,2180,8,1,2025-01-12,$78.78,3.6,CASH
3098,5,92,2960,308,1,2025-05-01,$232.36,4.6,CREDIT CARD
3100,8,109,3303,348,2,2025-02-17,$231.3,9.6,online
3103,8,80,2051,674,4,2024-10-26,$103.01,5.2,cash
3106,7,95,647,158,3,2024-10-06,$273.74,11.6,Debit Card
3107,6,99,203,516,2,2025-10-01,$253.47,7.2,CREDIT CARD
3108,5,47,3375,1249,1,2025-05-14,$226.09,4.9,CASH
3111,5,119,4631,424,4,2025-10-17,$8.1,4.8,CASH
3113,7,104,280,68,1,2025-09-14,$243.21,3.9,Credit Card
3114,7,62,1179,120,2,2025-10-08,$246.97,3.2,Cash
3116,8,112,4221,1421,4,2025-06-15,$175.03,3.3,Debit Card
3120,7,41,4090,170,5,2025-02-23,$13.26,9.5,Credit Card
3121,6,49,3711,1243,5,2025-12-02,$211.63,5.9,Online
3126,5,119,3012,1270,1,2025-02-10,$223.92,8.1,Credit Card
3128,5,20,3670,1296,2,2025-06-10,$60.46,6.9,CREDIT CARD
3129,8,30,660,124,5,2025-07-03,$129.42,8.0,credit card
3131,6,66,3452,985,5,2025-02-10,$110.17,5.2,CREDIT CARD
3132,5,47,877,881,2,2024-10-17,$213.35,6.5,credit card
3135,7,84,1294,131,1,2025-04-18,$144.13,6.1,credit card
3137,6,72,1612,952,2,2025-07-08,$195.18,4.9,debit card
3138,5,92,353,293,2,2024-10-25,$74.09,6.7,online
3143,8,30,949,110,1,2025-06-13,$251.93,11.5,CREDIT CARD
3145,7,104,2874,293,5,2025-08-03,$142.96,9.4,Online
3150,8,80,2699,96,2,2024-12-17,$96.66,5.6,Online
3151,6,49,2524,945,4,2025-11-01,$282.07,3.1,debit card
3152,7,41,2691,265,1,2025-07-18,$29.56,4.3,Debit Card
3153,7,95,878,737,3,2025-03-25,$294.51,10.3,Online
3154,6,107,1693,208,1,2025-11-02,$283.84,4.2,Debit Card
3159,5,76,3767,141,2,2025-02-05,$232.98,6.1,credit card
3163,8,112,4532,1183,1,2025-02-15,$255.14,6.6,Debit Card
3164,5,40,3307,780,5,2024-10-02,$273.05,11.0,cash
3165,5,22,1854,217,4,2025-01-03,$45.43,6.9,Online
3168,8,116,3400,779,5,2025-03-02,$203.61,7.0,credit card
3170,6,49,1768,856,1,2025-04-25,$182.81,11.8,online
3174,6,49,987,60,2,2024-10-22,$276.82,11.5,debit card
3176,6,96,903,573,1,2025-10-03,$109.39,10.2,Credit Card
3179,8,116,1112,291,2,2025-11-18,$170.64,7.6,DEBIT CARD
3182,8,109,3527,133,3,2025-01-03,$194.69,6.7,credit card
3185,8,80,3547,1417,2,2025-10-29,$16.02,3.9,Credit Card
3186,8,94,3373,337,2,2025-10-09,$203.49,5.5,debit card
3187,5,22,458,124,1,2025-08-14,$240.18,3.4,Cash
3188,5,92,966,191,3,2025-06-07,$91.88,4.3,cash
3189,8,94,4000,163,5,2025-02-05,$63.68,7.5,cash
3190,7,5,4232,103,4,2025-03-13,$265.77,5.1,ONLINE
3192,8,94,1342,66,1,2025-03-08,$13.2,10.1,DEBIT CARD
3195,7,62,2838,1319,1,2025-08-26,$221.6,9.9,online
3196,7,104,1443,101,3,2025-04-09,$252.07,7.8,CREDIT CARD
3201,6,72,4658,48,1,2025-05-21,$79.3,7.4,ONLINE
3202,8,30,3749,183,2,2024-10-24,$11.76,8.6,credit card
3203,6,74,1255,141,2,2024-12-12,$22.42,10.7,DEBIT CARD
3204,7,104,3645,87,4,2025-11-13,$22.15,6.2,credit card
3211,5,22,3130,833,1,2025-05-02,$178.12,5.3,credit card
3212,7,62,4047,38,2,2025-11-02,$167.46,10.1,Debit Card
3214,6,49,2244,1029,5,2025-04-05,$100.79,4.1,Online
3215,8,116,4445,236,4,2025-09-15,$113.89,4.4,online
3216,8,109,3101,516,2,2025-05-11,$275.72,5.8,cash
3222,7,84,1293,832,2,2025-10-22,$136.53,6.7,credit card
3223,6,74,2529,230,2,2025-09-18,$134.52,11.5,CASH
3225,5,119,2443,955,2,2025-11-20,$297.98,6.9,Online
3229,7,41,4324,345,1,2025-02-02,$163.37,11.3,Cash
3230,8,116,3678,1044,1,2025-06-11,$245.62,5.9,debit card
3233,8,94,1460,908,1,2024-11-10,$22.99,11.1,cash
3241,5,40,65,58,1,2025-09-16,$51.96,6.0,online
3243,5,76,3819,619,4,2024-11-25,$280.92,4.5,CASH
3246,8,112,4351,254,1,2025-05-05,$63.29,8.2,credit card
3248,8,85,1071,250,3,2025-11-06,$15.87,4.3,credit card
3249,6,74,123,1438,4,2024-11-10,$299.65,9.5,CREDIT CARD
3251,6,77,4129,273,1,2025-02-05,$147.7,7.9,CREDIT CARD
3254,6,66,1839,957,5,2025-08-14,$138.79,10.8,CREDIT CARD
3255,8,109,3486,1284,1,2024-11-27,$5.27,8.3,Online
3256,7,62,4039,161,2,2024-10-04,$250.14,4.8,credit card
3258,8,80,2022,211,3,2024-10-31,$206.09,6.2,credit card
3259,8,94,2671,263,2,2025-07-05,$247.76,11.7,Online
3260,7,5,3442,90,3,2025-10-01,$226.0,8.6,CREDIT CARD
3265,7,104,4129,584,5,2025-07-13,$147.7,7.2,DEBIT CARD
3268,7,7,3375,146,2,2025-09-16,$226.09,10.9,CASH
3270,8,94,4387,244,1,2025-01-27,$175.47,3.4,Credit Card
3272,7,41,2308,62,4,2025-12-07,$38.25,9.0,debit card
3274,7,19,3879,201,1,2024-12-16,$170.84,7.3,DEBIT CARD
3277,5,20,2251,1116,1,2025-06-13,$89.57,9.4,cash
3280,6,72,4239,673,5,2025-05-02,$112.01,10.1,credit card
3283,7,41,4074,405,1,2025-03-12,$169.29,9.2,Credit Card
3288,5,105,4665,189,1,2024-12-12,$167.64,6.3,cash
3290,5,76,3064,205,2,2025-04-01,$38.83,7.5,ONLINE
3292,8,85,2759,60,5,2025-11-21,$269.39,11.8,online
3295,5,76,3245,1482,1,2025-02-10,$34.71,3.1,Credit Card
3300,7,95,3518,543,4,2024-12-30,$37.42,4.6,CASH
3303,5,119,1630,1185,4,2025-10-24,$115.05,5.0,debit card
3308,6,107,4514,170,1,2024-11-06,$123.51,5.6,Online
3309,7,104,152,779,1,2025-08-30,$149.83,8.0,Cash
3311,5,119,4900,39,1,2025-11-01,$263.13,11.5,DEBIT CARD
3318,8,91,1886,150,5,2024-11-08,$274.54,6.7,ONLINE
3319,8,85,1512,1310,1,2025-12-06,$119.69,4.3,debit card
3320,7,104,3518,194,4,2025-11-23,$37.42,5.1,debit card
3327,5,105,4464,42,1,2025-05-05,$200.71,6.2,cash
3332,7,5,2346,231,1,2024-11-21,$35.04,4.0,credit card
3333,7,95,4123,154,3,2025-12-08,$193.44,6.3,Online
3335,7,62,3782,72,1,2025-10-29,$281.7,10.4,Credit Card
3346,6,78,4179,275,5,2025-05-18,$95.95,6.0,Credit Card
3350,6,49,4827,153,3,2025-05-18,$275.92,8.0,DEBIT CARD
3356,5,47,3440,519,1,2025-08-25,$268.54,7.1,CREDIT CARD
3358,7,62,1675,190,1,2025-09-18,$51.81,9.6,debit card
3359,8,91,203,266,1,2025-03-24,$253.47,5.5,Debit Card
3365,6,99,1900,200,5,2025-01-12,$59.34,6.8,Cash
3368,6,72,1026,107,1,2025-04-16,$132.39,6.0,Online
3370,6,74,1360,62,4,2025-12-08,$284.05,4.9,ONLINE
3372,5,40,482,1075,1,2025-01-28,$140.26,8.8,ONLINE
3376,7,7,3178,1249,1,2025-10-29,$125.31,3.1,Cash
3379,7,5,2699,198,5,2024-12-23,$96.66,5.3,credit card
3385,8,57,107,706,1,2025-09-26,$112.46,7.8,CREDIT CARD
3386,5,113,2365,1345,1,2025-06-17,$189.98,6.6,Cash
3387,8,112,4317,603,2,2025-03-22,$270.53,4.2,Credit Card
3388,6,77,2310,247,2,2025-11-12,$54.89,3.2,Debit Card
3392,8,91,958,64,3,2025-05-22,$76.1,7.7,cash
3395,8,80,877,1036,2,2024-12-17,$213.35,10.9,DEBIT CARD
3396,5,105,1017,252,2,2025-03-17,$155.62,7.4,Debit Card
3398,8,85,3824,61,1,2025-04-28,$240.16,5.1,Online
3400,8,116,591,45,5,2025-07-11,$36.26,4.7,debit card
3402,6,72,604,152,5,2025-02-03,$253.92,6.3,Debit Card
3403,6,49,4703,87,2,2024-11-21,$54.03,6.4,Credit Card
3404,7,41,3222,126,5,2025-05-30,$100.83,7.5,Credit Card
3406,8,109,315,280,5,2025-07-19,$258.6,4.1,credit card
3413,6,66,3422,51,1,2025-07-02,$228.7,5.1,DEBIT CARD
3414,6,99,2802,74,2,2025-12-07,$19.85,6.5,Debit Card
3415,6,66,3020,1201,1,2025-02-14,$24.65,10.9,Credit Card
3417,5,92,4917,516,3,2025-02-27,$135.63,10.7,CREDIT CARD
3421,6,107,4472,144,2,2025-03-14,$108.32,4.2,cash
3422,7,41,3692,136,1,2024-10-27,$37.4,3.4,Credit Card
3423,6,72,2956,788,5,2025-03-12,$80.93,9.5,ONLINE
3428,5,92,255,312,1,2025-11-29,$94.36,9.6,CASH
3431,6,66,4596,7,1,2025-01-24,$135.8,7.9,Cash
3436,5,22,1229,231,2,2024-11-03,$262.66,11.7,online
3449,6,72,3393,227,5,2024-11-09,$137.05,5.2,credit card
3455,6,77,3757,134,5,2025-10-09,$30.29,7.6,debit card
3459,5,113,3427,27,1,2025-07-20,$255.9,7.6,DEBIT CARD
3461,6,78,2570,332,3,2024-10-15,$22.07,7.0,credit card
3462,5,40,1983,863,1,2025-08-13,$129.31,7.2,CASH
3463,8,9,2806,65,2,2025-08-08,$117.94,3.3,DEBIT CARD
3466,7,19,4360,250,2,2025-11-24,$75.1,8.0,Cash
3467,7,41,689,43,2,2025-05-28,$133.87,8.8,ONLINE
3471,5,47,4346,250,1,2024-11-09,$52.27,4.3,Online
3473,8,57,931,92,1,2025-11-05,$129.82,4.0,CASH
3477,6,74,1988,103,1,2025-07-25,$76.68,6.8,Debit Card
3478,7,84,2404,201,1,2024-11-14,$194.37,8.4,cash
3482,8,116,4475,502,1,2025-01-08,$106.24,3.5,DEBIT CARD
3485,6,96,2223,170,1,2025-10-24,$6.72,7.2,CASH
3488,5,113,2587,198,1,2025-09-07,$158.53,9.1,Cash
3490,5,40,1418,23,4,2025-09-08,$195.33,5.4,debit card
3494,8,116,2689,675,1,2025-09-28,$19.82,9.9,Online
3495,8,91,69,15,1,2024-12-07,$201.39,7.1,Online
3497,8,91,1012,238,1,2025-05-29,$58.19,7.5,online
3505,7,7,4710,934,1,2024-10-30,$34.39,8.0,CREDIT CARD
