stock_id,store_id,product_id,quantity,reorder_level,last_restocked,batch_number,expiry_date,received_date,condition_notes
3827,1,3532,81,48,2025-10-18,BATCH-3827,2029-03-28,2025-10-18,
3828,11,335,6,46,2025-11-22,BATCH-3828,2030-01-05,2025-11-22,
3829,3,2951,48,56,2026-05-07,BATCH-3829,2026-05-25,2026-05-07,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-05-11
3830,3,1996,7,40,2026-04-13,BATCH-3830,2026-09-15,2026-04-13,Expiring in 5 days - flag for clearance; Below reorder level - reorder placed 2026-04-22
3831,3,2229,99,23,2025-12-02,BATCH-3831,2026-02-16,2025-12-02,Expiring in 0 days - flag for clearance
3832,9,1970,114,20,2025-07-16,BATCH-3832,2027-03-31,2025-07-16,
3833,7,2083,94,52,2025-10-20,BATCH-3833,2028-03-06,2025-10-20,
3834,10,771,83,16,2025-10-22,BATCH-3834,2029-05-21,2025-10-22,
3835,5,3408,8,45,2026-06-08,BATCH-3835,2029-11-28,2026-06-08,Below reorder level - reorder placed 2026-06-20
3836,7,953,52,53,2026-01-17,BATCH-3836,2026-04-05,2026-01-17,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-01-22
3837,10,4504,67,27,2025-07-26,BATCH-3837,2029-08-24,2025-07-26,
3838,1,155,22,44,2025-09-22,BATCH-3838,2030-01-06,2025-09-22,
3839,12,1893,38,28,2025-08-18,BATCH-3839,2027-06-14,2025-08-18,
3840,11,2138,102,33,2025-07-06,BATCH-3840,2029-11-11,2025-07-06,
3841,1,3823,89,25,2025-11-17,BATCH-3841,2029-02-17,2025-11-17,
3842,3,470,87,46,2026-05-16,BATCH-3842,2026-01-14,2026-05-16,Expiring in 0 days - flag for clearance
3843,11,2474,58,20,2025-12-26,BATCH-3843,2028-08-11,2025-12-26,
3844,4,1644,98,43,2026-03-09,BATCH-3844,2027-08-19,2026-03-09,
3845,1,4076,76,16,2026-03-07,BATCH-3845,2029-10-26,2026-03-07,
3846,9,3177,42,51,2026-06-10,BATCH-3846,2029-11-28,2026-06-10,
3847,6,1294,8,51,2025-10-15,BATCH-3847,2028-10-12,2025-10-15,Below reorder level - reorder placed 2025-10-28
3848,8,294,111,44,2025-06-09,BATCH-3848,2026-03-22,2025-06-09,Expiring in 0 days - flag for clearance
3849,8,2569,97,39,2026-05-07,BATCH-3849,2027-05-21,2026-05-07,
3850,1,1315,22,55,2026-07-25,BATCH-3850,2029-01-14,2026-07-25,Below reorder level - reorder placed 2026-08-03
3851,6,4960,57,26,2026-01-06,BATCH-3851,2026-11-08,2026-01-06,
3852,5,2615,97,56,2026-07-01,BATCH-3852,2029-05-07,2026-07-01,
3853,10,3068,73,46,2025-07-16,BATCH-3853,2028-03-27,2025-07-16,
3854,8,1282,41,59,2025-08-22,BATCH-3854,2027-12-02,2025-08-22,
3855,6,4277,110,16,2026-01-30,BATCH-3855,2027-02-02,2026-01-30,
3856,5,4715,94,54,2026-04-16,BATCH-3856,2026-12-26,2026-04-16,
3857,3,1970,41,38,2026-01-14,BATCH-3857,2027-03-31,2026-01-14,
3858,8,2746,18,31,2025-11-12,BATCH-3858,2028-10-31,2025-11-12,Below reorder level - reorder placed 2025-11-15
3859,6,777,86,22,2026-06-13,BATCH-3859,2027-02-22,2026-06-13,
3860,11,2028,91,17,2025-11-22,BATCH-3860,2026-01-17,2025-11-22,Expiring in 0 days - flag for clearance
3861,12,582,44,53,2025-10-15,BATCH-3861,2028-06-15,2025-10-15,Below reorder level - reorder placed 2025-10-25
3862,12,2382,9,31,2025-12-18,BATCH-3862,2029-12-10,2025-12-18,Below reorder level - reorder placed 2025-12-24
3863,5,4204,101,30,2026-06-12,BATCH-3863,2029-05-29,2026-06-12,
3864,7,2707,63,47,2026-08-16,BATCH-3864,2026-03-28,2026-08-16,Expiring in 0 days - flag for clearance
3865,10,6,33,18,2025-12-15,BATCH-3865,2027-01-07,2025-12-15,
3866,4,4930,0,40,2025-09-15,BATCH-3866,2028-09-16,2025-09-15,Below reorder level - reorder placed 2025-09-18
3867,1,1990,42,20,2025-08-17,BATCH-3867,2026-09-28,2025-08-17,Expiring in 18 days - flag for clearance
3868,11,3965,84,27,2026-08-13,BATCH-3868,2028-09-24,2026-08-13,
3869,3,1609,49,33,2026-06-01,BATCH-3869,2026-02-16,2026-06-01,Expiring in 0 days - flag for clearance
3870,1,960,95,36,2026-01-21,BATCH-3870,2026-12-07,2026-01-21,
3871,5,3173,44,34,2026-06-16,BATCH-3871,2028-02-10,2026-06-16,
3872,1,929,50,44,2026-03-25,BATCH-3872,2028-03-24,2026-03-25,
3873,12,4827,8,57,2026-02-27,BATCH-3873,2026-07-22,2026-02-27,Expiring in 0 days - flag for clearance
3874,6,2497,10,57,2026-07-28,BATCH-3874,2028-02-14,2026-07-28,Below reorder level - reorder placed 2026-08-06
3875,11,842,76,41,2026-06-16,BATCH-3875,2026-11-04,2026-06-16,
3876,8,1122,90,38,2026-01-31,BATCH-3876,2026-12-24,2026-01-31,
3877,4,1469,52,56,2025-10-04,BATCH-3877,2030-01-18,2025-10-04,Below reorder level - reorder placed 2025-10-11
3878,2,4001,36,47,2026-01-06,BATCH-3878,2026-11-11,2026-01-06,Below reorder level - reorder placed 2026-01-17
3879,10,443,81,25,2025-09-20,BATCH-3879,2029-01-17,2025-09-20,
3880,6,786,81,55,2025-10-30,BATCH-3880,2027-08-25,2025-10-30,
3881,11,2267,10,55,2025-06-02,BATCH-3881,2027-07-22,2025-06-02,Below reorder level - reorder placed 2025-06-07
3882,8,638,102,15,2026-08-07,BATCH-3882,2029-01-01,2026-08-07,
3883,3,3546,28,19,2026-05-18,BATCH-3883,2026-05-01,2026-05-18,Expiring in 0 days - flag for clearance
3884,1,4907,46,19,2026-05-06,BATCH-3884,2026-10-19,2026-05-06,
3885,12,4482,85,30,2025-08-16,BATCH-3885,2026-02-05,2025-08-16,Expiring in 0 days - flag for clearance
3886,7,637,94,56,2026-07-17,BATCH-3886,2026-10-23,2026-07-17,
3887,1,3803,9,31,2025-06-07,BATCH-3887,2026-01-23,2025-06-07,Expiring in 0 days - flag for clearance
3888,2,1305,43,48,2026-07-22,BATCH-3888,2027-05-19,2026-07-22,
3889,7,1732,113,20,2025-06-02,BATCH-3889,2026-10-15,2025-06-02,
3890,9,4615,1,54,2025-07-20,BATCH-3890,2027-01-05,2025-07-20,Below reorder level - reorder placed 2025-07-31
3891,11,377,6,54,2026-04-14,BATCH-3891,2028-09-14,2026-04-14,Below reorder level - reorder placed 2026-04-27
3892,3,891,116,30,2026-08-09,BATCH-3892,2029-07-03,2026-08-09,
3893,6,3269,59,57,2026-02-06,BATCH-3893,2026-05-12,2026-02-06,Expiring in 0 days - flag for clearance
3894,4,2789,54,40,2026-07-26,BATCH-3894,2027-03-25,2026-07-26,
3895,7,3951,101,44,2025-11-09,BATCH-3895,2027-11-30,2025-11-09,
3896,12,4422,63,22,2025-08-02,BATCH-3896,2026-08-23,2025-08-02,Expiring in 0 days - flag for clearance
3897,1,1791,107,54,2025-06-08,BATCH-3897,2028-07-06,2025-06-08,
3898,9,599,3,33,2026-03-19,BATCH-3898,2026-07-03,2026-03-19,Expiring in 0 days - flag for clearance
3899,5,303,39,18,2025-10-11,BATCH-3899,2026-05-20,2025-10-11,Expiring in 0 days - flag for clearance
3900,5,4219,69,27,2025-06-02,BATCH-3900,2027-06-24,2025-06-02,
3901,7,4572,53,24,2025-11-25,BATCH-3901,2026-10-06,2025-11-25,Expiring in 26 days - flag for clearance
3902,10,3874,78,31,2025-07-24,BATCH-3902,2028-01-25,2025-07-24,
3903,7,2225,27,42,2025-06-12,BATCH-3903,2028-10-10,2025-06-12,
3904,8,3974,1,48,2025-07-21,BATCH-3904,2026-09-27,2025-07-21,Expiring in 17 days - flag for clearance; Below reorder level - reorder placed 2025-08-03
3905,12,629,42,35,2026-01-18,BATCH-3905,2027-11-06,2026-01-18,
3906,11,383,18,52,2026-07-28,BATCH-3906,2027-06-08,2026-07-28,Below reorder level - reorder placed 2026-08-08
3907,3,2483,89,25,2026-02-07,BATCH-3907,2028-01-06,2026-02-07,
3908,12,4920,45,57,2026-01-08,BATCH-3908,2028-01-10,2026-01-08,Below reorder level - reorder placed 2026-01-11
3909,2,3478,15,55,2026-06-12,BATCH-3909,2026-02-08,2026-06-12,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-06-19
3910,8,4836,88,33,2026-02-17,BATCH-3910,2029-12-19,2026-02-17,
3911,4,2461,32,37,2025-12-16,BATCH-3911,2029-04-18,2025-12-16,
3912,10,800,115,59,2025-09-11,BATCH-3912,2027-10-17,2025-09-11,
3913,1,2275,114,54,2026-05-27,BATCH-3913,2029-09-10,2026-05-27,
3914,2,2026,27,55,2026-06-15,BATCH-3914,2026-02-01,2026-06-15,Expiring in 0 days - flag for clearance
3915,2,806,87,42,2025-12-27,BATCH-3915,2028-10-09,2025-12-27,
3916,6,563,91,33,2026-02-13,BATCH-3916,2027-06-13,2026-02-13,
3917,7,1646,87,49,2026-07-29,BATCH-3917,2029-08-06,2026-07-29,
3918,9,3424,87,41,2025-12-13,BATCH-3918,2028-12-28,2025-12-13,
3919,3,2348,30,41,2025-06-03,BATCH-3919,2026-01-11,2025-06-03,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-06-11
3920,11,1152,60,34,2025-08-14,BATCH-3920,2026-11-27,2025-08-14,Expiring in 78 days - monitor
3921,11,2455,75,35,2026-05-16,BATCH-3921,2028-07-01,2026-05-16,
3922,5,726,41,26,2025-08-11,BATCH-3922,2028-01-23,2025-08-11,
3923,9,2786,70,38,2026-04-26,BATCH-3923,2026-11-12,2026-04-26,
3924,7,1909,117,26,2025-06-19,BATCH-3924,2029-01-02,2025-06-19,
3925,6,4155,117,37,2025-08-24,BATCH-3925,2026-11-10,2025-08-24,Expiring in 61 days - monitor
3926,8,1924,27,53,2026-08-16,BATCH-3926,2026-11-05,2026-08-16,Below reorder level - reorder placed 2026-08-21
3927,6,2642,118,23,2025-11-22,BATCH-3927,2026-10-11,2025-11-22,Expiring in 31 days - monitor
3928,7,4776,26,25,2026-06-27,BATCH-3928,2026-10-05,2026-06-27,Expiring in 25 days - flag for clearance
3929,1,346,25,39,2025-06-07,BATCH-3929,2026-12-18,2025-06-07,
3930,5,4454,57,54,2026-01-15,BATCH-3930,2026-09-16,2026-01-15,Expiring in 6 days - flag for clearance
3931,8,707,111,37,2026-06-21,BATCH-3931,2028-02-26,2026-06-21,
3932,8,1660,60,31,2025-08-30,BATCH-3932,2027-06-26,2025-08-30,
3933,6,2450,9,28,2025-09-21,BATCH-3933,2027-11-10,2025-09-21,Below reorder level - reorder placed 2025-10-02
3934,5,257,96,48,2026-05-12,BATCH-3934,2029-05-18,2026-05-12,
3935,8,2205,25,16,2025-09-29,BATCH-3935,2026-10-29,2025-09-29,
3936,3,4251,70,28,2026-07-11,BATCH-3936,2026-09-26,2026-07-11,Expiring in 16 days - flag for clearance
3937,9,2988,87,35,2025-12-21,BATCH-3937,2026-12-14,2025-12-21,
3938,11,2559,71,28,2026-08-08,BATCH-3938,2026-12-04,2026-08-08,
3939,10,2502,36,59,2026-06-04,BATCH-3939,2028-09-12,2026-06-04,
3940,6,4545,108,18,2025-09-24,BATCH-3940,2028-09-07,2025-09-24,
3941,12,751,3,17,2025-09-20,BATCH-3941,2026-12-20,2025-09-20,Below reorder level - reorder placed 2025-09-26
3942,12,4605,72,38,2026-03-10,BATCH-3942,2029-03-14,2026-03-10,
3943,11,38,56,52,2025-09-15,BATCH-3943,2029-11-11,2025-09-15,
3944,4,3794,21,42,2025-11-25,BATCH-3944,2029-12-16,2025-11-25,Below reorder level - reorder placed 2025-11-28
3945,10,4319,44,54,2025-09-17,BATCH-3945,2027-12-30,2025-09-17,
3946,4,3461,55,36,2025-11-22,BATCH-3946,2027-01-08,2025-11-22,
3947,9,81,10,23,2026-07-30,BATCH-3947,2029-01-31,2026-07-30,Below reorder level - reorder placed 2026-08-07
3948,9,2356,78,20,2026-08-12,BATCH-3948,2026-01-20,2026-08-12,Expiring in 0 days - flag for clearance
3949,5,1111,99,36,2026-06-21,BATCH-3949,2029-05-17,2026-06-21,
3950,2,3693,18,59,2026-03-31,BATCH-3950,2027-02-10,2026-03-31,Below reorder level - reorder placed 2026-04-11
3951,5,3665,17,57,2026-01-20,BATCH-3951,2026-02-16,2026-01-20,Expiring in 0 days - flag for clearance
3952,10,3336,11,43,2025-11-14,BATCH-3952,2029-10-16,2025-11-14,Below reorder level - reorder placed 2025-11-20
3953,2,2539,22,26,2026-06-30,BATCH-3953,2026-10-12,2026-06-30,
3954,9,3099,59,40,2026-07-20,BATCH-3954,2028-06-07,2026-07-20,
3955,2,3028,96,27,2025-09-30,BATCH-3955,2029-03-28,2025-09-30,
3956,1,3565,81,39,2026-07-23,BATCH-3956,2029-06-16,2026-07-23,
3957,5,2623,81,55,2025-08-03,BATCH-3957,2029-12-28,2025-08-03,
3958,12,4567,39,24,2026-04-25,BATCH-3958,2027-09-03,2026-04-25,
3959,2,67,76,45,2026-01-18,BATCH-3959,2025-12-14,2026-01-18,Expiring in 0 days - flag for clearance
3960,6,3328,59,24,2025-12-02,BATCH-3960,2029-06-07,2025-12-02,
3961,11,4061,93,43,2026-08-20,BATCH-3961,2026-05-29,2026-08-20,Expiring in 0 days - flag for clearance
3962,4,2701,43,39,2025-07-19,BATCH-3962,2026-02-03,2025-07-19,Expiring in 0 days - flag for clearance
3963,11,3146,106,21,2026-01-19,BATCH-3963,2026-10-31,2026-01-19,Expiring in 51 days - monitor
3964,10,2377,53,44,2025-06-25,BATCH-3964,2029-06-22,2025-06-25,
3965,5,289,53,58,2025-07-15,BATCH-3965,2029-09-11,2025-07-15,Below reorder level - reorder placed 2025-07-19
3966,10,2584,86,31,2026-04-13,BATCH-3966,2028-09-15,2026-04-13,
3967,8,1733,84,20,2026-05-04,BATCH-3967,2027-01-03,2026-05-04,
3968,11,3376,66,31,2026-01-12,BATCH-3968,2026-12-05,2026-01-12,Expiring in 86 days - monitor
3969,7,3907,50,42,2025-11-04,BATCH-3969,2026-03-02,2025-11-04,Expiring in 0 days - flag for clearance
3970,7,4706,17,17,2025-10-25,BATCH-3970,2027-08-15,2025-10-25,
3971,4,3368,92,16,2026-06-24,BATCH-3971,2026-12-10,2026-06-24,
3972,9,4356,83,54,2025-08-13,BATCH-3972,2026-06-15,2025-08-13,Expiring in 0 days - flag for clearance
3973,9,3181,112,53,2026-01-03,BATCH-3973,2025-12-17,2026-01-03,Expiring in 0 days - flag for clearance
3974,12,3589,5,40,2025-11-13,BATCH-3974,2027-01-19,2025-11-13,Below reorder level - reorder placed 2025-11-25
3975,2,3305,50,35,2026-03-30,BATCH-3975,2026-05-16,2026-03-30,Expiring in 0 days - flag for clearance
3976,5,1139,73,54,2026-04-02,BATCH-3976,2026-07-11,2026-04-02,Expiring in 0 days - flag for clearance
3977,4,4745,73,48,2025-10-17,BATCH-3977,2029-06-26,2025-10-17,
3978,12,4686,36,42,2025-10-19,BATCH-3978,2028-03-12,2025-10-19,Below reorder level - reorder placed 2025-10-30
3979,7,1551,78,28,2026-03-24,BATCH-3979,2026-08-21,2026-03-24,Expiring in 0 days - flag for clearance
3980,3,1526,7,37,2026-06-08,BATCH-3980,2029-01-23,2026-06-08,Below reorder level - reorder placed 2026-06-18
3981,2,4831,111,33,2026-06-16,BATCH-3981,2029-04-05,2026-06-16,
3982,11,684,112,42,2025-08-27,BATCH-3982,2029-06-15,2025-08-27,
3983,10,1149,70,48,2025-10-08,BATCH-3983,2029-04-24,2025-10-08,
3984,9,2779,49,48,2026-02-04,BATCH-3984,2027-06-30,2026-02-04,
3985,3,866,60,51,2026-08-07,BATCH-3985,2027-06-16,2026-08-07,
3986,11,3294,99,58,2025-12-20,BATCH-3986,2028-01-07,2025-12-20,
3987,5,3246,46,45,2026-04-18,BATCH-3987,2029-04-05,2026-04-18,
3988,2,3673,19,47,2026-05-25,BATCH-3988,2029-07-03,2026-05-25,Below reorder level - reorder placed 2026-06-06
3989,12,4779,91,38,2025-09-26,BATCH-3989,2029-03-03,2025-09-26,
3990,3,4432,101,58,2025-12-19,BATCH-3990,2029-07-07,2025-12-19,
3991,4,4256,70,45,2026-03-03,BATCH-3991,2026-01-09,2026-03-03,Expiring in 0 days - flag for clearance
3992,7,1154,89,40,2025-08-10,BATCH-3992,2028-01-01,2025-08-10,
3993,1,3025,0,40,2025-11-09,BATCH-3993,2026-11-10,2025-11-09,Below reorder level - reorder placed 2025-11-12
3994,8,2785,23,57,2025-12-16,BATCH-3994,2026-10-11,2025-12-16,Expiring in 31 days - monitor; Below reorder level - reorder placed 2025-12-25
3995,9,920,53,20,2025-12-06,BATCH-3995,2026-12-19,2025-12-06,
3996,3,3028,52,19,2025-06-06,BATCH-3996,2029-03-28,2025-06-06,
3997,7,1150,52,48,2025-07-01,BATCH-3997,2026-10-07,2025-07-01,Expiring in 27 days - flag for clearance
3998,6,3759,72,53,2026-07-23,BATCH-3998,2028-06-13,2026-07-23,
3999,3,1231,73,54,2025-12-30,BATCH-3999,2026-10-20,2025-12-30,Expiring in 40 days - monitor
4000,3,2178,63,46,2025-08-02,BATCH-4000,2029-11-23,2025-08-02,
4001,3,3850,119,19,2026-08-20,BATCH-4001,2026-11-11,2026-08-20,Expiring in 62 days - monitor
4002,9,3849,66,24,2025-11-19,BATCH-4002,2026-04-23,2025-11-19,Expiring in 0 days - flag for clearance
4003,10,3627,85,40,2025-08-28,BATCH-4003,2027-08-05,2025-08-28,
4004,9,4372,41,15,2026-08-08,BATCH-4004,2026-12-28,2026-08-08,
4005,10,1998,44,35,2026-02-26,BATCH-4005,2026-10-27,2026-02-26,
4006,10,1249,7,41,2026-02-16,BATCH-4006,2026-06-06,2026-02-16,Expiring in 0 days - flag for clearance
4007,10,3432,82,46,2025-12-16,BATCH-4007,2026-04-27,2025-12-16,Expiring in 0 days - flag for clearance
4008,6,2355,46,59,2026-01-02,BATCH-4008,2027-11-28,2026-01-02,
4009,2,1321,20,34,2026-03-07,BATCH-4009,2027-02-13,2026-03-07,Below reorder level - reorder placed 2026-03-18
4010,4,3068,118,32,2026-04-05,BATCH-4010,2028-03-27,2026-04-05,
4011,10,3040,54,28,2025-11-18,BATCH-4011,2026-12-18,2025-11-18,
4012,7,1149,58,43,2025-12-28,BATCH-4012,2029-04-24,2025-12-28,
4013,6,4397,110,25,2026-02-09,BATCH-4013,2028-03-16,2026-02-09,
4014,6,4012,86,20,2025-06-26,BATCH-4014,2029-03-02,2025-06-26,
4015,8,3126,45,45,2025-08-17,BATCH-4015,2027-04-01,2025-08-17,
4016,10,4143,118,57,2026-08-18,BATCH-4016,2028-01-28,2026-08-18,
4017,6,4985,10,55,2026-03-16,BATCH-4017,2028-08-15,2026-03-16,Below reorder level - reorder placed 2026-03-27
4018,7,1003,36,57,2025-08-30,BATCH-4018,2029-08-09,2025-08-30,Below reorder level - reorder placed 2025-09-05
4019,7,2820,57,46,2026-04-12,BATCH-4019,2028-02-20,2026-04-12,
4020,7,1814,53,50,2025-09-11,BATCH-4020,2026-09-26,2025-09-11,Expiring in 16 days - flag for clearance
4021,1,1731,19,15,2025-11-13,BATCH-4021,2026-12-14,2025-11-13,
4022,10,4411,86,50,2026-06-18,BATCH-4022,2027-02-24,2026-06-18,
4023,11,398,85,51,2026-03-30,BATCH-4023,2029-10-21,2026-03-30,
4024,8,3587,18,18,2026-03-16,BATCH-4024,2026-07-30,2026-03-16,Expiring in 0 days - flag for clearance
4025,7,1355,67,23,2025-12-16,BATCH-4025,2026-10-29,2025-12-16,Expiring in 49 days - monitor
4026,1,2341,105,41,2025-12-28,BATCH-4026,2026-04-30,2025-12-28,Expiring in 0 days - flag for clearance
4027,10,2168,2,45,2025-12-12,BATCH-4027,2026-08-05,2025-12-12,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-12-20
4028,12,3671,48,29,2026-08-03,BATCH-4028,2028-04-19,2026-08-03,
4029,5,3400,55,59,2025-12-22,BATCH-4029,2027-03-05,2025-12-22,Below reorder level - reorder placed 2025-12-25
4030,12,2461,12,44,2025-12-06,BATCH-4030,2029-04-18,2025-12-06,Below reorder level - reorder placed 2025-12-15
4031,7,2426,90,22,2025-06-26,BATCH-4031,2030-01-01,2025-06-26,
4032,7,3983,70,26,2025-11-15,BATCH-4032,2026-01-27,2025-11-15,Expiring in 0 days - flag for clearance
4033,2,2063,90,38,2025-08-14,BATCH-4033,2028-02-13,2025-08-14,
4034,8,3133,6,44,2026-08-02,BATCH-4034,2027-04-24,2026-08-02,Below reorder level - reorder placed 2026-08-11
4035,1,3457,62,33,2026-03-29,BATCH-4035,2026-09-22,2026-03-29,Expiring in 12 days - flag for clearance
4036,3,87,63,37,2026-08-29,BATCH-4036,2026-12-16,2026-08-29,
4037,3,4613,78,29,2025-11-16,BATCH-4037,2026-12-31,2025-11-16,
4038,12,1753,61,58,2026-03-21,BATCH-4038,2029-08-30,2026-03-21,
4039,8,4284,1,29,2026-04-22,BATCH-4039,2027-07-28,2026-04-22,
4040,3,1940,51,16,2026-04-27,BATCH-4040,2027-10-14,2026-04-27,
4041,1,4040,46,44,2025-10-22,BATCH-4041,2026-10-14,2025-10-22,Expiring in 34 days - monitor
4042,9,699,76,47,2026-02-25,BATCH-4042,2028-10-07,2026-02-25,
4043,2,3638,116,59,2026-04-26,BATCH-4043,2026-11-30,2026-04-26,Expiring in 81 days - monitor
4044,1,4265,43,40,2025-06-07,BATCH-4044,2029-02-20,2025-06-07,
4045,8,2660,54,23,2026-08-27,BATCH-4045,2028-02-25,2026-08-27,
4046,12,4649,20,17,2026-06-22,BATCH-4046,2026-04-17,2026-06-22,Expiring in 0 days - flag for clearance
4047,6,2086,47,16,2026-01-18,BATCH-4047,2026-01-16,2026-01-18,Expiring in 0 days - flag for clearance
4048,6,1767,102,55,2025-08-17,BATCH-4048,2028-12-30,2025-08-17,
4049,11,609,91,26,2025-10-22,BATCH-4049,2026-06-28,2025-10-22,Expiring in 0 days - flag for clearance
4050,9,4390,71,39,2026-07-21,BATCH-4050,2027-12-17,2026-07-21,
4051,3,3489,99,57,2026-06-24,BATCH-4051,2028-02-27,2026-06-24,
4052,3,818,88,21,2026-03-19,BATCH-4052,2026-12-16,2026-03-19,
4053,10,1357,97,36,2026-04-20,BATCH-4053,2026-11-30,2026-04-20,Expiring in 81 days - monitor
4054,3,3486,85,27,2026-03-22,BATCH-4054,2027-06-11,2026-03-22,
4055,8,4941,80,29,2025-11-12,BATCH-4055,2027-04-25,2025-11-12,
4056,11,3907,104,17,2026-07-12,BATCH-4056,2026-03-02,2026-07-12,Expiring in 0 days - flag for clearance
4057,7,4030,48,44,2026-03-08,BATCH-4057,2029-01-06,2026-03-08,
4058,6,952,104,44,2025-10-06,BATCH-4058,2027-06-28,2025-10-06,
4059,8,723,113,48,2026-07-11,BATCH-4059,2028-05-13,2026-07-11,
4060,7,465,13,40,2026-07-08,BATCH-4060,2026-11-11,2026-07-08,Expiring in 62 days - monitor; Below reorder level - reorder placed 2026-07-21
4061,1,1180,67,18,2026-08-21,BATCH-4061,2029-10-20,2026-08-21,
4062,9,2125,98,42,2026-07-29,BATCH-4062,2029-02-14,2026-07-29,
4063,10,1742,95,15,2026-06-29,BATCH-4063,2026-04-17,2026-06-29,Expiring in 0 days - flag for clearance
4064,6,715,3,29,2026-07-22,BATCH-4064,2028-08-29,2026-07-22,Below reorder level - reorder placed 2026-08-03
4065,3,251,87,15,2025-07-23,BATCH-4065,2028-04-19,2025-07-23,
4066,12,1869,23,21,2026-03-12,BATCH-4066,2028-12-09,2026-03-12,
4067,10,1717,119,20,2025-07-17,BATCH-4067,2027-02-25,2025-07-17,
4068,3,4197,103,44,2026-05-20,BATCH-4068,2027-09-19,2026-05-20,
4069,6,1061,19,34,2026-01-01,BATCH-4069,2029-07-24,2026-01-01,Below reorder level - reorder placed 2026-01-05
4070,3,4064,53,27,2026-04-08,BATCH-4070,2027-11-14,2026-04-08,
4071,6,2442,33,47,2025-09-13,BATCH-4071,2026-12-04,2025-09-13,Expiring in 85 days - monitor; Below reorder level - reorder placed 2025-09-25
4072,2,3192,22,28,2026-05-26,BATCH-4072,2028-04-30,2026-05-26,
4073,11,4506,78,24,2025-07-02,BATCH-4073,2029-09-22,2025-07-02,
4074,11,273,71,56,2026-02-16,BATCH-4074,2030-01-11,2026-02-16,
4075,6,2352,67,44,2025-11-14,BATCH-4075,2026-12-16,2025-11-14,
4076,12,1098,36,16,2026-01-14,BATCH-4076,2026-09-14,2026-01-14,Expiring in 4 days - flag for clearance
4077,12,2696,18,16,2026-04-10,BATCH-4077,2029-07-13,2026-04-10,
4078,6,855,29,39,2025-11-01,BATCH-4078,2026-12-01,2025-11-01,Expiring in 82 days - monitor; Below reorder level - reorder placed 2025-11-07
4079,3,2335,77,15,2025-06-10,BATCH-4079,2026-10-12,2025-06-10,
4080,6,3300,24,44,2026-03-05,BATCH-4080,2029-09-07,2026-03-05,Below reorder level - reorder placed 2026-03-18
4081,4,1982,44,37,2026-05-12,BATCH-4081,2028-02-13,2026-05-12,
4082,4,2244,7,44,2026-02-03,BATCH-4082,2026-11-10,2026-02-03,Below reorder level - reorder placed 2026-02-12
4083,4,410,115,28,2026-08-27,BATCH-4083,2029-05-20,2026-08-27,
4084,4,1643,17,26,2026-01-04,BATCH-4084,2027-05-16,2026-01-04,Below reorder level - reorder placed 2026-01-15
4085,12,1326,12,43,2025-06-14,BATCH-4085,2029-10-20,2025-06-14,
4086,2,867,59,47,2026-06-01,BATCH-4086,2029-10-28,2026-06-01,
4087,9,4926,88,38,2026-08-14,BATCH-4087,2027-12-20,2026-08-14,
4088,6,4288,17,27,2026-05-29,BATCH-4088,2028-10-17,2026-05-29,
4089,1,4016,25,20,2025-09-27,BATCH-4089,2028-03-03,2025-09-27,
4090,1,1483,14,38,2025-10-16,BATCH-4090,2026-03-08,2025-10-16,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-10-25
4091,8,3656,45,26,2026-09-01,BATCH-4091,2028-03-17,2026-09-01,
4092,2,3243,50,56,2025-12-02,BATCH-4092,2026-11-27,2025-12-02,Expiring in 78 days - monitor; Below reorder level - reorder placed 2025-12-11
4093,9,841,52,29,2025-11-20,BATCH-4093,2026-07-03,2025-11-20,Expiring in 0 days - flag for clearance
4094,9,4998,98,38,2025-08-11,BATCH-4094,2026-05-27,2025-08-11,Expiring in 0 days - flag for clearance
4095,9,3953,42,43,2026-03-09,BATCH-4095,2028-10-06,2026-03-09,Below reorder level - reorder placed 2026-03-21
4096,6,4961,7,15,2025-10-06,BATCH-4096,2026-03-04,2025-10-06,Expiring in 0 days - flag for clearance
4097,10,3774,25,48,2026-07-29,BATCH-4097,2027-12-18,2026-07-29,Below reorder level - reorder placed 2026-08-08
4098,11,2270,85,33,2026-05-31,BATCH-4098,2028-01-24,2026-05-31,
4099,6,1390,91,54,2026-01-20,BATCH-4099,2028-07-17,2026-01-20,
4100,4,4037,11,29,2026-04-23,BATCH-4100,2026-10-02,2026-04-23,Expiring in 22 days - flag for clearance
4101,12,317,106,55,2026-01-24,BATCH-4101,2028-03-17,2026-01-24,
4102,10,883,47,48,2026-03-18,BATCH-4102,2027-07-20,2026-03-18,Below reorder level - reorder placed 2026-03-24
4103,10,306,5,56,2026-04-29,BATCH-4103,2029-10-12,2026-04-29,Below reorder level - reorder placed 2026-05-11
4104,6,2229,62,29,2025-06-06,BATCH-4104,2026-02-16,2025-06-06,Expiring in 0 days - flag for clearance
4105,5,1679,8,32,2026-01-24,BATCH-4105,2028-02-09,2026-01-24,Below reorder level - reorder placed 2026-02-04
