sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method
2606,3,53,980,534,4,25/09/2025,103.64,4.0,Cash
2609,4,56,4954,123,1,19/10/2025,155.85,4.7,Online
2611,2,45,4627,552,2,15/05/2025,74.77,10.8,Online
2612,3,14,723,218,4,20/06/2025,134.15,11.6,Credit Card
2613,1,82,759,246,5,28/11/2024,154.59,27.9,Cash
2618,1,98,4433,1345,1,06/12/2025,68.77,22.1,Online
2620,3,46,1814,241,1,14/12/2024,49.72,6.9,Credit Card
2622,3,46,2772,218,1,04/01/2025,274.94,8.3,Credit Card
2623,3,46,835,450,5,18/08/2025,262.7,9.4,Debit Card
2624,3,46,3343,246,3,11/11/2025,86.21,3.0,Credit Card
2625,4,31,43,125,4,22/03/2025,65.37,6.0,Cash
2626,4,1,3854,194,5,29/10/2025,206.36,3.8,Credit Card
2629,3,53,4595,212,1,06/04/2025,234.05,11.6,Online
2637,4,56,2580,802,2,15/12/2024,108.92,3.5,Online
2638,1,82,537,80,4,06/07/2025,144.1,22.7,Credit Card
2643,2,13,583,779,4,06/12/2024,178.69,8.8,Credit Card
2645,2,73,2410,331,1,07/12/2024,37.66,5.9,Debit Card
2654,4,1,4566,654,1,13/09/2025,143.37,10.3,Credit Card
2658,1,54,2296,687,5,27/10/2025,211.78,29.5,Debit Card
2660,1,79,3446,40,1,21/01/2025,73.94,22.6,Debit Card
2663,2,114,4085,405,3,11/02/2025,196.68,4.5,Credit Card
2664,3,14,3566,113,2,01/10/2024,245.52,11.9,Credit Card
2677,2,69,947,173,4,10/09/2025,188.59,3.5,Debit Card
2682,4,31,1759,944,2,13/09/2025,227.66,4.6,Credit Card
2684,2,43,462,482,2,23/10/2025,206.7,9.2,Credit Card
2686,3,21,4877,596,2,10/03/2025,204.58,4.3,Credit Card
2687,4,56,4225,286,1,08/11/2025,23.11,3.5,Cash
2689,1,17,2239,293,3,20/05/2025,35.77,33.8,Cash
2692,1,3,2394,1167,1,27/07/2025,254.88,33.5,Online
2694,3,53,4932,1024,1,10/04/2025,215.47,3.1,Credit Card
2696,1,50,4868,1048,2,25/11/2025,51.57,30.7,Debit Card
2701,4,70,1602,91,2,23/07/2025,266.44,4.1,Cash
2704,2,114,4665,158,2,23/04/2025,167.64,3.1,Credit Card
2705,4,70,676,25,2,12/12/2024,168.7,6.4,Online
2707,4,31,1937,202,3,29/06/2025,162.51,6.7,Credit Card
2708,3,115,2751,39,1,06/01/2025,66.23,4.4,Online
2710,2,103,2266,10,4,09/09/2025,135.32,9.5,Credit Card
2713,1,68,1109,187,2,11/09/2025,180.4,27.8,Credit Card
2718,3,88,2751,872,4,14/09/2025,66.23,7.8,Debit Card
2722,3,53,3204,1274,1,23/12/2024,204.7,5.6,Credit Card
2727,2,13,3098,44,5,21/08/2025,251.09,10.5,Credit Card
2728,2,45,4211,1463,2,19/11/2025,141.7,6.2,Credit Card
2731,2,10,4010,318,1,26/12/2024,286.68,9.7,Credit Card
2734,3,46,3423,5,2,12/04/2025,215.72,5.5,Credit Card
2736,3,88,278,291,4,05/12/2024,272.39,4.5,Credit Card
2740,1,58,471,267,5,16/07/2025,126.0,24.9,Credit Card
2741,1,82,317,224,3,07/06/2025,295.36,25.9,Debit Card
2746,1,50,331,72,1,26/07/2025,288.25,23.7,Cash
2747,3,88,2602,156,2,05/09/2025,238.79,7.2,Credit Card
2753,3,21,3883,187,1,15/04/2025,28.16,11.3,Credit Card
2755,2,28,2600,325,3,25/10/2024,115.9,11.9,Credit Card
2762,4,34,3918,933,2,21/12/2024,281.93,7.1,Credit Card
2763,4,34,740,120,2,08/04/2025,293.29,10.7,Debit Card
2765,2,83,750,1235,3,18/12/2024,55.17,7.0,Online
2768,2,10,2124,66,1,19/10/2024,250.46,7.9,Cash
2774,3,46,4171,224,4,03/02/2025,59.57,8.9,Online
2778,3,14,2514,1170,1,02/08/2025,50.2,5.4,Credit Card
2779,1,118,2319,101,1,18/11/2025,55.88,30.8,Cash
2780,1,58,1648,1479,2,05/10/2025,265.74,22.2,Online
2786,3,14,3505,705,5,27/04/2025,286.02,3.7,Online
2797,1,59,2955,42,4,14/12/2024,78.53,29.2,Cash
2800,3,21,4113,1021,2,16/11/2025,20.95,3.5,Cash
2803,2,23,2730,1427,4,20/03/2025,116.14,7.0,Cash
2804,3,115,1079,63,1,27/07/2025,255.15,7.9,Debit Card
2808,2,89,2828,36,2,24/03/2025,45.61,8.4,Debit Card
2810,3,46,4509,1179,2,29/01/2025,258.93,9.1,Debit Card
2813,3,46,1766,17,1,04/01/2025,80.27,5.2,Cash
2815,4,42,3886,823,1,08/03/2025,192.14,5.6,Credit Card
2816,1,86,685,575,2,13/10/2024,132.55,33.6,Cash
2817,1,50,551,251,1,06/10/2024,84.03,29.8,Cash
2819,4,34,1391,822,1,13/02/2025,159.06,8.6,Cash
2821,2,35,857,135,1,08/04/2025,165.06,6.5,Online
2830,1,86,1467,20,1,08/11/2024,29.87,27.2,Credit Card
2835,3,53,4372,168,3,15/04/2025,230.22,5.3,Credit Card
2838,4,70,374,52,2,09/07/2025,212.02,9.8,Credit Card
2840,2,26,156,881,3,22/11/2024,69.44,8.1,Online
2841,4,70,3718,291,2,08/10/2025,246.76,3.1,Debit Card
2844,4,1,2422,266,1,24/10/2024,166.87,9.3,Credit Card
2847,4,70,2043,130,5,06/07/2025,269.9,10.4,Debit Card
2852,4,1,680,1042,4,07/08/2025,172.28,6.6,Debit Card
2858,2,83,1036,134,1,25/05/2025,86.03,5.6,Online
2859,1,4,2959,91,4,03/12/2024,200.07,31.9,Credit Card
2862,4,70,2266,1059,2,09/02/2025,135.32,10.8,Debit Card
2863,4,34,1061,105,2,06/10/2024,174.31,7.3,Debit Card
2866,3,88,3008,494,3,03/08/2025,136.74,11.7,Credit Card
2867,3,14,2596,15,2,11/01/2025,34.51,5.6,Credit Card
2870,4,56,2898,21,1,05/04/2025,298.08,7.9,Online
2872,3,46,3083,363,1,22/02/2025,237.27,9.8,Credit Card
2885,4,56,2076,38,2,19/07/2025,159.48,3.7,Debit Card
2886,2,8,4993,2,2,07/09/2025,109.89,11.7,Credit Card
2887,4,42,4057,18,4,05/06/2025,65.21,6.3,Credit Card
2888,2,43,3425,995,2,12/10/2025,69.47,8.1,Debit Card
2893,1,86,3200,110,5,10/11/2025,83.88,26.3,Cash
2894,3,46,690,111,5,27/06/2025,85.77,6.1,Cash
2895,2,89,693,230,2,02/03/2025,286.28,11.6,Online
2896,4,34,902,38,2,30/04/2025,47.39,10.6,Credit Card
2901,1,59,2309,136,5,08/05/2025,82.6,29.5,Credit Card
2905,1,50,349,248,3,25/09/2025,263.46,28.4,Cash
2908,3,21,1847,1480,1,04/07/2025,257.45,3.8,Online
2909,2,23,4871,114,1,25/10/2025,195.12,8.6,Credit Card
2912,3,46,77,201,4,29/09/2025,111.27,11.2,Credit Card
2919,2,23,2242,86,1,10/10/2024,58.89,11.7,Cash
2920,4,42,3009,279,1,05/06/2025,41.06,11.3,Online
2925,3,115,3527,35,1,18/06/2025,194.69,7.0,Credit Card
2926,2,89,770,166,1,21/11/2025,271.96,4.5,Credit Card
2927,4,1,2945,132,1,05/06/2025,281.88,8.0,Credit Card
2928,2,11,19,468,1,20/07/2025,188.93,7.3,Credit Card
2933,1,118,2786,1206,5,28/10/2024,109.04,22.6,Cash
2934,2,32,689,1219,5,19/07/2025,133.87,9.1,Credit Card
2944,2,13,3036,116,5,04/04/2025,120.94,9.1,Cash
2945,1,98,4009,786,3,18/12/2024,204.52,25.1,Online
2951,3,21,1864,849,5,12/10/2024,103.34,5.7,Debit Card
2952,1,79,1119,221,2,13/06/2025,277.9,33.2,Debit Card
2953,1,118,3296,218,1,10/07/2025,246.29,30.3,Credit Card
2954,3,14,2588,263,1,24/04/2025,72.76,3.7,Cash
2957,2,23,821,1042,3,17/10/2025,248.14,11.6,Credit Card
2958,4,42,4115,147,4,13/03/2025,127.6,10.3,Credit Card
2959,4,70,1680,29,1,25/01/2025,211.24,11.0,Credit Card
2963,2,35,1334,171,1,22/11/2025,214.5,6.8,Debit Card
2964,1,29,3170,263,2,15/12/2024,53.5,23.5,Debit Card
2966,3,115,265,55,4,10/09/2025,82.15,11.5,Credit Card
2969,2,73,3475,234,4,18/06/2025,223.04,5.2,Cash
2979,3,88,4207,118,2,08/09/2025,259.71,3.4,Cash
2980,2,83,2382,1461,1,27/04/2025,133.7,9.9,Credit Card
2982,1,79,2573,944,1,26/09/2025,188.44,28.9,Credit Card
2983,1,3,2705,1407,1,31/07/2025,210.31,22.2,Credit Card
2986,3,14,3216,260,2,30/03/2025,118.25,10.0,Online
2989,1,79,23,1249,2,21/10/2024,6.0,28.6,Debit Card
2991,1,4,4843,234,1,15/12/2024,240.94,26.0,Debit Card
2993,1,118,2982,24,1,22/10/2025,164.75,22.5,Credit Card
2994,4,1,4126,278,1,05/04/2025,90.92,10.0,Debit Card
2995,2,8,4630,62,3,15/12/2024,139.11,6.3,Debit Card
2998,3,88,3688,253,1,15/11/2024,167.58,9.5,Debit Card
3001,2,28,3172,86,3,05/04/2025,191.61,4.2,Online
3002,1,54,689,130,1,10/05/2025,133.87,31.4,Credit Card
3003,2,45,4720,294,1,05/11/2025,189.24,6.4,Credit Card
3007,1,3,4054,538,1,23/02/2025,294.86,33.8,Debit Card
3008,2,32,1692,217,2,09/07/2025,82.27,6.0,Online
3009,4,70,858,202,3,10/06/2025,204.14,12.0,Cash
3015,4,1,1833,165,1,20/10/2024,101.58,4.1,Debit Card
3017,4,34,3680,30,4,29/07/2025,192.78,8.7,Debit Card
3019,3,88,935,193,1,29/06/2025,158.63,7.5,Online
3023,4,34,4653,176,2,20/11/2025,105.45,4.4,Debit Card
3024,1,4,3959,190,3,27/06/2025,282.52,33.0,Credit Card
3026,1,29,3811,557,1,22/12/2024,281.85,22.8,Online
3029,3,46,2785,978,2,04/10/2025,255.81,3.9,Credit Card
3034,1,54,1472,261,2,06/04/2025,259.65,25.0,Debit Card
3035,1,98,3630,79,1,30/04/2025,224.52,29.8,Credit Card
3036,3,14,4932,999,5,07/12/2024,215.47,9.2,Online
3045,4,56,330,156,2,06/03/2025,65.63,11.7,Credit Card
3054,3,21,3678,47,5,04/11/2025,245.62,9.8,Debit Card
3057,3,21,3276,223,5,09/04/2025,198.23,6.2,Debit Card
3063,1,68,2774,163,2,27/07/2025,205.82,32.0,Credit Card
3067,2,83,2119,958,1,02/02/2025,55.58,4.4,Debit Card
3069,3,115,3888,96,2,17/11/2024,81.36,4.8,Cash
3073,1,48,2470,22,3,08/04/2025,6.34,25.0,Debit Card
3074,3,14,4853,920,5,19/12/2024,130.89,10.9,Cash
3075,3,53,643,102,2,21/10/2025,224.52,9.0,Debit Card
3078,3,115,156,207,5,12/04/2025,69.44,4.9,Online
3079,2,73,1441,267,2,05/03/2025,50.53,6.1,Online
3081,3,88,505,113,1,27/10/2025,44.53,11.7,Cash
3083,3,115,1893,931,2,27/04/2025,230.97,5.8,Debit Card
3085,1,50,2276,365,1,11/11/2024,113.05,25.0,Credit Card
3091,4,70,4770,2,4,27/11/2024,71.43,3.4,Cash
3092,1,68,3262,261,3,16/02/2025,275.31,28.1,Debit Card
3093,2,103,4441,173,1,05/01/2025,231.81,7.0,Cash
3094,2,89,645,72,1,27/02/2025,128.11,10.2,Debit Card
3096,1,86,337,1297,2,01/01/2025,132.77,27.2,Cash
3097,2,32,3130,141,4,29/11/2025,178.12,8.6,Credit Card
3099,4,34,1104,735,3,28/11/2025,213.31,4.6,Credit Card
3101,3,53,1783,192,1,29/06/2025,33.94,5.1,Debit Card
3102,4,1,594,278,1,12/11/2024,295.43,5.2,Cash
3104,1,68,786,1330,2,10/10/2025,163.5,25.6,Debit Card
3109,1,4,655,260,1,19/10/2024,60.05,28.4,Online
3110,2,73,1102,48,2,06/07/2025,245.99,7.7,Credit Card
3115,1,17,1687,516,3,16/10/2024,172.37,31.9,Debit Card
3117,4,42,2738,87,3,01/01/2025,41.92,4.0,Credit Card
3119,2,13,818,237,1,13/05/2025,203.31,9.2,Online
3125,4,34,4920,823,5,07/08/2025,288.87,6.5,Credit Card
3130,1,54,1804,1075,3,09/02/2025,271.91,23.3,Credit Card
3133,2,43,1251,147,3,05/10/2024,109.1,9.2,Debit Card
3134,4,31,730,780,1,19/11/2024,295.01,4.1,Credit Card
3136,2,103,3284,155,1,12/05/2025,257.32,3.3,Credit Card
3141,1,4,4293,1073,2,19/11/2025,180.83,33.7,Debit Card
3142,1,59,591,279,1,31/12/2024,36.26,28.2,Online
3147,2,32,2630,843,1,29/11/2024,296.21,5.8,Cash
3155,4,56,4472,1017,1,24/05/2025,108.32,11.2,Credit Card
3156,3,46,4107,211,5,19/07/2025,60.86,5.4,Debit Card
3161,1,118,4658,1046,1,02/10/2025,79.3,26.2,Credit Card
3162,1,4,2336,1349,2,11/12/2024,73.01,26.9,Debit Card
3167,2,13,3717,143,5,15/10/2025,144.56,3.9,Online
3171,1,86,2798,1447,1,02/04/2025,253.38,32.6,Online
3175,3,115,1824,30,1,02/10/2025,280.03,6.7,Credit Card
3177,4,34,1878,297,2,02/11/2024,217.15,3.6,Credit Card
3180,2,110,305,35,1,02/12/2024,286.77,10.8,Credit Card
3181,3,88,4011,146,5,11/06/2025,282.24,3.9,Debit Card
3183,2,114,1489,240,5,06/10/2025,116.5,7.6,Debit Card
3193,1,3,4204,284,3,21/09/2025,83.16,23.9,Debit Card
3197,2,28,1286,97,1,15/03/2025,225.44,5.5,Credit Card
3205,3,14,2547,185,2,06/07/2025,51.02,11.2,Online
3206,2,43,3851,41,1,19/08/2025,183.18,4.0,Cash
3207,4,31,336,1252,4,01/11/2024,171.31,5.3,Online
3208,4,56,4092,300,5,20/04/2025,298.12,11.3,Credit Card
3213,3,14,427,1456,2,25/10/2024,160.66,3.8,Debit Card
3219,2,11,4882,959,2,22/09/2025,80.11,4.8,Credit Card
3220,4,31,1295,40,1,12/06/2025,230.7,7.7,Online
3221,1,54,4185,109,5,17/05/2025,43.27,22.1,Cash
3224,3,88,4632,495,1,31/10/2025,216.47,7.9,Cash
3226,3,14,3631,73,2,04/01/2025,128.43,8.6,Credit Card
3236,4,56,3506,680,2,06/05/2025,103.97,9.4,Credit Card
3244,3,53,3181,657,4,04/04/2025,263.21,7.7,Online
3250,2,43,379,229,4,24/05/2025,75.26,11.9,Debit Card
3252,3,21,1030,156,5,31/10/2025,104.1,10.2,Debit Card
3253,2,32,533,127,2,28/01/2025,230.31,7.7,Credit Card
3257,4,56,533,1044,2,26/06/2025,230.31,5.1,Online
3262,2,26,3446,1358,5,05/06/2025,73.94,6.3,Cash
3263,4,56,2994,26,2,27/11/2025,250.45,10.9,Credit Card
3264,3,88,1100,131,1,04/04/2025,111.58,5.7,Credit Card
3267,3,14,4679,184,1,17/07/2025,76.54,6.4,Debit Card
3271,4,56,3647,67,4,11/09/2025,126.33,6.9,Cash
3275,2,35,726,145,2,01/01/2025,255.13,3.4,Credit Card
3281,2,28,1116,488,1,04/08/2025,19.93,7.7,Debit Card
3286,2,89,1348,236,1,15/10/2025,210.11,8.3,Credit Card
3289,1,86,429,283,1,15/02/2025,165.22,27.5,Credit Card
3291,2,69,1252,175,2,20/05/2025,145.69,7.7,Online
3293,3,88,3858,54,2,09/11/2024,23.91,5.2,Cash
3296,3,115,2735,182,5,25/08/2025,256.6,4.9,Online
3298,1,79,617,284,1,16/07/2025,65.23,26.3,Credit Card
3299,4,34,3684,526,3,20/12/2024,257.66,5.2,Credit Card
3301,3,53,4564,1409,1,26/05/2025,98.34,6.6,Credit Card
3312,2,73,3923,519,2,17/10/2025,188.77,8.9,Credit Card
3313,3,88,3048,1330,1,17/11/2025,212.21,3.9,Cash
3316,3,46,1311,532,2,19/09/2025,158.57,7.1,Credit Card
3317,2,114,1190,397,4,18/05/2025,236.39,8.4,Debit Card
3321,2,8,2893,171,2,08/04/2025,101.57,7.6,Online
3322,2,11,1333,1024,2,25/02/2025,140.57,9.5,Online
3323,3,14,2338,281,2,16/09/2025,158.91,7.9,Online
3325,1,54,457,273,4,05/04/2025,70.94,28.7,Credit Card
3329,3,53,1711,1082,1,13/10/2025,139.49,9.1,Credit Card
3330,4,34,3929,698,1,04/04/2025,16.62,8.9,Credit Card
3334,3,115,2967,879,5,04/12/2025,275.48,9.5,Online
3343,1,17,774,244,3,08/09/2025,158.15,32.5,Debit Card
3345,3,88,2042,29,2,13/11/2024,143.84,8.0,Credit Card
3347,2,110,1674,1496,2,02/12/2025,7.65,7.4,Credit Card
3348,4,56,4269,755,2,04/10/2025,234.46,10.5,Credit Card
3349,3,14,799,116,2,22/03/2025,220.27,4.9,Cash
3351,1,50,2023,568,2,09/04/2025,24.17,31.9,Cash
3352,4,1,3496,75,3,07/05/2025,43.54,8.3,Online
3353,1,82,4099,4,1,15/06/2025,51.29,25.1,Credit Card
3354,1,118,3247,819,2,11/02/2025,173.52,33.9,Debit Card
3355,4,70,4700,300,1,15/05/2025,107.24,5.4,Debit Card
3360,3,21,3315,594,5,14/09/2025,7.49,4.8,Debit Card
3362,3,46,1327,144,2,01/10/2024,144.28,5.0,Online
3364,4,34,779,517,2,04/12/2024,227.35,10.2,Debit Card
3366,2,103,1592,486,1,04/04/2025,61.42,9.0,Cash
3371,2,11,1898,1365,5,22/06/2025,263.04,7.3,Cash
3378,3,115,1244,671,1,08/03/2025,117.11,8.2,Cash
3380,3,88,4353,37,5,03/12/2025,51.2,8.4,Debit Card
3382,2,110,2477,160,2,27/05/2025,155.14,3.2,Credit Card
3383,4,70,3031,204,1,22/06/2025,40.39,11.6,Debit Card
3390,1,3,2145,276,1,12/09/2025,113.59,23.9,Credit Card
3391,3,46,750,454,4,16/10/2025,55.17,11.9,Credit Card
3393,4,42,4387,872,1,30/03/2025,175.47,9.3,Debit Card
3394,2,73,910,3,1,05/10/2025,41.26,8.7,Credit Card
3397,1,98,2586,218,3,10/08/2025,126.96,28.4,Cash
3401,1,4,1278,1098,5,25/03/2025,13.79,24.5,Credit Card
3405,1,17,3497,267,1,20/08/2025,20.48,23.0,Debit Card
3407,4,56,3410,170,1,01/03/2025,264.03,9.6,Debit Card
3409,4,1,3744,189,2,12/06/2025,144.12,4.7,Debit Card
3412,4,34,1094,68,1,28/07/2025,233.8,9.0,Credit Card
3416,2,103,3941,555,1,07/06/2025,111.71,7.5,Credit Card
3420,2,114,1054,245,1,28/01/2025,245.44,8.2,Online
3424,3,53,14,150,5,12/03/2025,138.32,8.5,Credit Card
3432,3,88,494,73,2,27/08/2025,86.72,4.4,Debit Card
3438,1,17,225,1419,1,14/08/2025,269.53,27.6,Debit Card
3440,3,88,837,1111,4,01/11/2025,288.55,8.8,Debit Card
3441,3,21,3170,172,1,06/10/2025,53.5,6.9,Debit Card
3442,2,23,1779,69,2,31/12/2024,287.83,3.4,Credit Card
3443,2,43,3285,999,4,08/10/2024,191.77,7.3,Credit Card
3445,3,88,2471,119,1,13/06/2025,245.63,3.8,Debit Card
3448,4,1,796,1416,3,30/06/2025,65.24,3.3,Debit Card
3452,1,58,3939,1135,4,01/12/2024,242.29,31.8,Cash
3453,3,21,1656,507,2,02/07/2025,215.19,8.0,Cash
3454,3,21,2390,300,1,18/11/2024,159.09,10.5,Cash
3468,4,34,3460,953,5,25/12/2024,126.25,3.4,Debit Card
3470,1,54,2464,362,1,09/12/2024,156.76,29.6,Credit Card
3474,4,34,2984,1331,4,20/10/2025,61.15,11.6,Debit Card
3483,1,86,3253,1208,1,24/11/2024,57.77,26.7,Cash
3484,4,31,3464,1016,3,04/07/2025,229.39,12.0,Cash
3486,4,56,3645,76,4,29/11/2025,22.15,6.0,Credit Card
3487,3,53,1652,182,1,07/06/2025,174.97,4.9,Debit Card
3489,4,56,1990,269,2,17/03/2025,190.79,8.6,Credit Card
3492,2,43,2228,316,2,27/12/2024,84.67,10.5,Online
3493,3,14,130,1326,2,10/09/2025,271.25,9.7,Credit Card
3498,3,53,912,1428,5,17/06/2025,214.99,8.3,Debit Card
3499,1,3,4684,304,4,17/03/2025,81.94,22.2,Credit Card
3501,2,28,654,52,3,27/11/2024,18.81,9.3,Credit Card
3502,3,88,2430,219,4,19/09/2025,26.43,7.7,Credit Card
3503,2,32,1067,12,1,05/09/2025,61.52,4.5,Debit Card
3504,3,53,258,125,4,17/10/2024,93.36,3.7,Credit Card
3512,2,11,285,1220,1,02/12/2024,110.19,5.0,Debit Card
3515,1,58,884,1308,1,26/01/2025,165.58,24.9,Credit Card
3519,2,45,2125,258,1,25/05/2025,227.4,3.7,Credit Card
3521,2,23,4931,261,5,06/08/2025,136.97,5.8,Cash
3522,1,82,1978,237,5,13/06/2025,231.54,33.4,Online
3524,3,88,337,805,3,18/09/2025,132.77,10.5,Credit Card
3526,3,14,3435,116,1,01/10/2024,51.44,7.4,Cash
3528,2,23,2605,89,2,08/02/2025,104.77,6.7,Credit Card
3533,1,3,644,1128,2,21/12/2024,119.81,23.9,Credit Card
3534,1,79,4052,1170,1,12/01/2025,23.79,26.6,Online
3537,3,14,1329,888,2,17/06/2025,34.03,5.1,Credit Card
3539,4,34,2762,727,2,16/05/2025,54.22,3.5,Credit Card
3545,1,17,4032,1216,5,04/09/2025,37.41,24.9,Cash
3546,1,79,66,49,1,29/01/2025,83.46,23.0,Credit Card
3551,1,4,929,967,1,27/11/2024,264.74,32.5,Cash
3552,3,88,1885,137,4,25/12/2024,239.99,4.8,Debit Card
3553,1,98,1531,72,2,07/09/2025,217.36,30.8,Online
3554,2,11,933,276,4,26/11/2025,180.77,8.0,Cash
3559,4,31,2325,207,1,05/10/2024,246.05,8.1,Debit Card
3560,4,70,2369,155,5,18/10/2024,290.31,10.9,Cash
3562,2,11,73,402,1,13/07/2025,207.0,5.0,Cash
3566,3,115,3515,1280,4,23/02/2025,51.17,10.9,Debit Card
3567,1,82,2399,287,3,13/11/2025,200.73,30.4,Credit Card
3568,2,8,4526,717,4,03/11/2024,143.67,9.3,Online
3573,2,32,4404,2,1,10/12/2024,222.63,5.0,Credit Card
3579,4,56,3470,237,2,15/01/2025,223.12,6.8,Debit Card
3580,1,68,4644,140,5,28/11/2024,186.79,22.8,Cash
3581,1,86,163,1104,4,18/08/2025,26.0,32.2,Debit Card
3591,3,21,4975,64,4,15/01/2025,204.05,6.1,Credit Card
3592,4,56,3607,1409,5,19/11/2025,281.13,7.5,Credit Card
3595,3,115,597,890,1,27/10/2025,276.53,6.9,Credit Card
3600,1,82,41,48,1,14/10/2025,175.14,32.2,Credit Card
3603,1,48,3125,644,4,16/11/2024,6.16,22.5,Online
3604,4,31,3121,267,1,03/10/2025,126.17,10.6,Credit Card
3606,1,59,2996,235,4,21/09/2025,299.26,32.6,Debit Card
3609,4,42,1914,1063,1,22/05/2025,208.45,11.9,Credit Card
3611,1,4,319,646,1,11/06/2025,79.18,29.5,Debit Card
3614,4,70,3097,231,1,23/03/2025,122.34,4.8,Credit Card
3616,2,28,253,189,2,11/08/2025,25.95,4.3,Online
3619,1,50,2693,14,4,21/06/2025,298.98,28.3,Debit Card
3620,3,21,3825,129,4,31/07/2025,163.86,11.6,Online
3624,2,13,4217,516,2,20/04/2025,93.78,11.0,Cash
3627,1,50,2987,217,2,22/04/2025,167.24,28.7,Cash
3635,4,31,413,98,5,17/10/2024,65.05,9.0,Cash
3646,2,73,410,24,1,20/12/2024,123.62,3.9,Online
3648,3,14,127,551,1,06/01/2025,205.55,6.9,Credit Card
3649,2,35,316,633,3,13/02/2025,192.15,11.7,Debit Card
3650,2,114,1149,379,1,22/04/2025,95.09,4.5,Online
3652,2,23,3439,39,2,16/06/2025,185.93,3.1,Cash
3653,3,53,4420,1297,1,05/12/2025,296.42,3.8,Debit Card
3655,4,56,1887,1227,2,22/03/2025,53.23,6.4,Credit Card
3657,1,98,1279,36,5,19/08/2025,184.44,23.0,Credit Card
3661,4,34,1530,242,1,14/04/2025,10.99,7.6,Debit Card
3662,1,48,51,227,1,21/09/2025,146.82,32.1,Credit Card
3666,1,17,2142,296,1,05/11/2025,283.95,29.2,Cash
3668,4,70,1765,742,4,04/09/2025,249.47,5.2,Cash
3669,1,118,2957,180,1,16/12/2024,68.04,33.2,Debit Card
3673,4,34,4217,312,4,08/08/2025,93.78,11.6,Cash
3678,2,26,3154,204,4,02/10/2024,258.98,9.7,Credit Card
3682,3,115,2690,410,5,25/03/2025,147.47,3.5,Online
3684,1,86,3799,988,4,16/09/2025,169.85,29.1,Debit Card
3685,2,103,2073,17,4,02/10/2024,232.48,4.1,Online
3690,1,86,535,97,2,18/11/2024,55.45,31.0,Credit Card
3692,2,13,2139,1048,2,11/11/2024,98.72,4.9,Credit Card
3698,3,46,3920,1238,1,13/10/2025,153.34,10.8,Debit Card
3701,2,13,4474,607,1,05/09/2025,43.58,3.1,Credit Card
3705,3,21,4290,839,4,21/04/2025,95.36,11.0,Credit Card
3707,1,48,2613,43,1,19/07/2025,50.41,30.3,Credit Card
3708,3,46,4506,288,2,15/11/2025,272.83,8.5,Credit Card
3709,1,98,4115,199,3,11/02/2025,127.6,32.4,Credit Card
3714,3,53,2352,57,3,26/12/2024,106.57,3.4,Credit Card
3716,1,54,157,115,2,30/10/2025,26.75,23.6,Credit Card
3718,1,86,1818,880,1,01/05/2025,89.41,29.6,Online
3719,4,42,2977,117,2,08/11/2024,268.11,9.4,Online
3724,2,8,3194,47,1,17/11/2024,272.54,10.5,Debit Card
3727,2,11,3546,18,4,12/07/2025,70.48,6.0,Cash
3732,4,42,3070,1443,1,15/11/2024,212.83,8.3,Online
3733,3,53,1637,1270,1,10/08/2025,54.2,3.8,Cash
3740,1,54,1723,157,4,10/09/2025,165.01,25.4,Cash
3743,3,53,1605,186,4,09/07/2025,211.29,8.5,Debit Card
3745,2,45,564,201,1,06/04/2025,182.31,8.3,Online
3746,2,26,1895,596,4,07/11/2025,224.62,6.7,Debit Card
3752,3,14,3719,135,4,05/06/2025,155.4,5.2,Online
3754,3,46,1864,109,1,14/09/2025,103.34,4.7,Credit Card
3755,4,70,296,1158,1,09/12/2025,262.56,9.8,Credit Card
3758,2,13,3950,523,1,18/10/2024,264.7,8.1,Cash
3763,2,35,2087,1117,2,17/10/2025,148.61,3.4,Debit Card
3765,3,53,2143,173,5,03/10/2024,258.38,9.8,Debit Card
3767,3,46,4679,199,1,18/09/2025,76.54,3.2,Debit Card
3773,4,31,702,278,3,13/09/2025,246.78,7.5,Credit Card
3778,3,21,561,9,1,07/12/2024,26.12,4.1,Online
3784,1,98,2908,348,2,09/06/2025,39.33,24.0,Debit Card
3795,2,10,4167,122,1,18/10/2025,177.45,6.5,Debit Card
3796,4,42,2440,288,5,03/11/2025,116.32,9.3,Debit Card
3797,4,70,4626,77,1,05/12/2025,25.44,8.4,Credit Card
3798,4,34,2108,1324,5,30/09/2025,121.39,6.7,Online
3799,1,58,4553,106,3,10/03/2025,56.22,26.5,Credit Card
3801,2,26,740,994,1,14/03/2025,293.29,7.3,Credit Card
3805,1,98,1192,51,5,23/03/2025,57.72,22.5,Credit Card
3809,3,53,3748,1027,1,28/01/2025,222.9,4.5,Debit Card
3810,4,34,4102,182,2,14/12/2024,38.86,7.2,Credit Card
3815,3,46,629,273,5,24/10/2024,38.58,4.2,Credit Card
3816,4,31,1316,724,5,01/07/2025,31.91,11.3,Cash
3817,3,46,1366,10,5,16/07/2025,180.2,10.4,Credit Card
3822,1,58,4517,76,5,21/11/2025,95.49,23.6,Credit Card
3824,1,82,3361,944,1,21/11/2025,78.3,26.3,Cash
3827,1,59,999,18,3,27/06/2025,159.62,31.8,Cash
3837,1,118,2975,991,3,11/06/2025,193.77,33.4,Cash
3839,4,34,2383,193,4,24/10/2024,281.1,3.8,Debit Card
